"name","platform","day_only","variable","value"
"Thierry Baudet
(FvD)","Twitter",2021-02-14,"Number of Shares",510
"Thierry Baudet
(FvD)","Twitter",2021-02-15,"Number of Shares",1748
"Thierry Baudet
(FvD)","Twitter",2021-02-16,"Number of Shares",465
"Thierry Baudet
(FvD)","Twitter",2021-02-17,"Number of Shares",2373
"Thierry Baudet
(FvD)","Twitter",2021-02-18,"Number of Shares",2817
"Thierry Baudet
(FvD)","Twitter",2021-02-19,"Number of Shares",2830
"Thierry Baudet
(FvD)","Twitter",2021-02-20,"Number of Shares",4111
"Thierry Baudet
(FvD)","Twitter",2021-02-21,"Number of Shares",3207
"Thierry Baudet
(FvD)","Twitter",2021-02-22,"Number of Shares",3404
"Thierry Baudet
(FvD)","Twitter",2021-02-23,"Number of Shares",1524
"Thierry Baudet
(FvD)","Twitter",2021-02-24,"Number of Shares",1506
"Thierry Baudet
(FvD)","Twitter",2021-02-25,"Number of Shares",1891
"Thierry Baudet
(FvD)","Twitter",2021-02-26,"Number of Shares",2160
"Thierry Baudet
(FvD)","Twitter",2021-02-27,"Number of Shares",4274
"Thierry Baudet
(FvD)","Twitter",2021-02-28,"Number of Shares",4736
"Thierry Baudet
(FvD)","Twitter",2021-03-01,"Number of Shares",3812
"Thierry Baudet
(FvD)","Twitter",2021-03-02,"Number of Shares",5257
"Thierry Baudet
(FvD)","Twitter",2021-03-03,"Number of Shares",3994
"Thierry Baudet
(FvD)","Twitter",2021-03-04,"Number of Shares",4882
"Thierry Baudet
(FvD)","Twitter",2021-03-05,"Number of Shares",4065
"Thierry Baudet
(FvD)","Twitter",2021-03-06,"Number of Shares",3273
"Thierry Baudet
(FvD)","Twitter",2021-03-07,"Number of Shares",4671
"Thierry Baudet
(FvD)","Twitter",2021-03-08,"Number of Shares",5543
"Thierry Baudet
(FvD)","Twitter",2021-03-09,"Number of Shares",3419
"Thierry Baudet
(FvD)","Twitter",2021-03-10,"Number of Shares",3207
"Thierry Baudet
(FvD)","Twitter",2021-03-11,"Number of Shares",7270
"Thierry Baudet
(FvD)","Twitter",2021-03-12,"Number of Shares",5563
"Thierry Baudet
(FvD)","Twitter",2021-03-13,"Number of Shares",4039
"Thierry Baudet
(FvD)","Twitter",2021-03-14,"Number of Shares",11182
"Thierry Baudet
(FvD)","Twitter",2021-03-15,"Number of Shares",8854
"Thierry Baudet
(FvD)","Twitter",2021-03-16,"Number of Shares",8853
"Thierry Baudet
(FvD)","Twitter",2021-03-17,"Number of Shares",3947
"Thierry Baudet
(FvD)","Twitter",2021-03-18,"Number of Shares",2996
"Thierry Baudet
(FvD)","Twitter",2021-03-19,"Number of Shares",1241
"Wopke Hoekstra
(CDA)","Facebook",2021-01-01,"Number of Shares",3
"Wopke Hoekstra
(CDA)","Facebook",2021-01-10,"Number of Shares",14
"Wopke Hoekstra
(CDA)","Facebook",2021-01-16,"Number of Shares",37
"Wopke Hoekstra
(CDA)","Facebook",2021-01-20,"Number of Shares",7
"Wopke Hoekstra
(CDA)","Facebook",2021-01-22,"Number of Shares",57
"Wopke Hoekstra
(CDA)","Facebook",2021-01-23,"Number of Shares",25
"Wopke Hoekstra
(CDA)","Facebook",2021-01-24,"Number of Shares",13
"Wopke Hoekstra
(CDA)","Facebook",2021-01-26,"Number of Shares",7
"Wopke Hoekstra
(CDA)","Facebook",2021-01-28,"Number of Shares",145
"Wopke Hoekstra
(CDA)","Facebook",2021-01-29,"Number of Shares",4
"Wopke Hoekstra
(CDA)","Facebook",2021-01-30,"Number of Shares",13
"Wopke Hoekstra
(CDA)","Facebook",2021-01-31,"Number of Shares",8
"Wopke Hoekstra
(CDA)","Facebook",2021-02-02,"Number of Shares",10
"Wopke Hoekstra
(CDA)","Facebook",2021-02-04,"Number of Shares",9
"Wopke Hoekstra
(CDA)","Facebook",2021-02-05,"Number of Shares",32
"Wopke Hoekstra
(CDA)","Facebook",2021-02-07,"Number of Shares",2
"Wopke Hoekstra
(CDA)","Facebook",2021-02-09,"Number of Shares",12
"Wopke Hoekstra
(CDA)","Facebook",2021-02-11,"Number of Shares",17
"Wopke Hoekstra
(CDA)","Facebook",2021-02-12,"Number of Shares",5
"Wopke Hoekstra
(CDA)","Facebook",2021-02-13,"Number of Shares",22
"Wopke Hoekstra
(CDA)","Facebook",2021-02-14,"Number of Shares",10
"Wopke Hoekstra
(CDA)","Facebook",2021-02-15,"Number of Shares",2
"Wopke Hoekstra
(CDA)","Facebook",2021-02-16,"Number of Shares",20
"Wopke Hoekstra
(CDA)","Facebook",2021-02-18,"Number of Shares",121
"Wopke Hoekstra
(CDA)","Facebook",2021-02-21,"Number of Shares",6
"Wopke Hoekstra
(CDA)","Facebook",2021-02-22,"Number of Shares",29
"Wopke Hoekstra
(CDA)","Facebook",2021-02-23,"Number of Shares",20
"Wopke Hoekstra
(CDA)","Facebook",2021-02-25,"Number of Shares",9
"Wopke Hoekstra
(CDA)","Facebook",2021-02-26,"Number of Shares",8
"Wopke Hoekstra
(CDA)","Facebook",2021-02-27,"Number of Shares",18
"Wopke Hoekstra
(CDA)","Facebook",2021-03-01,"Number of Shares",5
"Wopke Hoekstra
(CDA)","Facebook",2021-03-02,"Number of Shares",24
"Wopke Hoekstra
(CDA)","Facebook",2021-03-03,"Number of Shares",10
"Wopke Hoekstra
(CDA)","Facebook",2021-03-04,"Number of Shares",6
"Wopke Hoekstra
(CDA)","Facebook",2021-03-05,"Number of Shares",9
"Wopke Hoekstra
(CDA)","Facebook",2021-03-06,"Number of Shares",8
"Wopke Hoekstra
(CDA)","Facebook",2021-03-07,"Number of Shares",23
"Wopke Hoekstra
(CDA)","Facebook",2021-03-08,"Number of Shares",15
"Wopke Hoekstra
(CDA)","Facebook",2021-03-09,"Number of Shares",14
"Wopke Hoekstra
(CDA)","Facebook",2021-03-10,"Number of Shares",13
"Wopke Hoekstra
(CDA)","Facebook",2021-03-11,"Number of Shares",9
"Wopke Hoekstra
(CDA)","Facebook",2021-03-12,"Number of Shares",13
"Wopke Hoekstra
(CDA)","Facebook",2021-03-13,"Number of Shares",13
"Wopke Hoekstra
(CDA)","Facebook",2021-03-14,"Number of Shares",18
"Wopke Hoekstra
(CDA)","Facebook",2021-03-15,"Number of Shares",17
"Wopke Hoekstra
(CDA)","Facebook",2021-03-16,"Number of Shares",56
"Wopke Hoekstra
(CDA)","Facebook",2021-03-17,"Number of Shares",22
"Wopke Hoekstra
(CDA)","Twitter",2021-01-05,"Number of Shares",0
"Wopke Hoekstra
(CDA)","Twitter",2021-01-09,"Number of Shares",0
"Wopke Hoekstra
(CDA)","Twitter",2021-01-14,"Number of Shares",15
"Wopke Hoekstra
(CDA)","Twitter",2021-01-15,"Number of Shares",82
"Wopke Hoekstra
(CDA)","Twitter",2021-01-16,"Number of Shares",106
"Wopke Hoekstra
(CDA)","Twitter",2021-01-18,"Number of Shares",50
"Wopke Hoekstra
(CDA)","Twitter",2021-01-19,"Number of Shares",7
"Wopke Hoekstra
(CDA)","Twitter",2021-01-20,"Number of Shares",30
"Wopke Hoekstra
(CDA)","Twitter",2021-01-21,"Number of Shares",0
"Wopke Hoekstra
(CDA)","Twitter",2021-01-22,"Number of Shares",120
"Wopke Hoekstra
(CDA)","Twitter",2021-01-23,"Number of Shares",106
"Wopke Hoekstra
(CDA)","Twitter",2021-01-24,"Number of Shares",18
"Wopke Hoekstra
(CDA)","Twitter",2021-01-25,"Number of Shares",125
"Wopke Hoekstra
(CDA)","Twitter",2021-01-26,"Number of Shares",25
"Wopke Hoekstra
(CDA)","Twitter",2021-01-27,"Number of Shares",13
"Wopke Hoekstra
(CDA)","Twitter",2021-01-28,"Number of Shares",15
"Wopke Hoekstra
(CDA)","Twitter",2021-01-31,"Number of Shares",24
"Wopke Hoekstra
(CDA)","Twitter",2021-02-01,"Number of Shares",20
"Wopke Hoekstra
(CDA)","Twitter",2021-02-02,"Number of Shares",28
"Wopke Hoekstra
(CDA)","Twitter",2021-02-04,"Number of Shares",21
"Wopke Hoekstra
(CDA)","Twitter",2021-02-05,"Number of Shares",76
"Wopke Hoekstra
(CDA)","Twitter",2021-02-09,"Number of Shares",39
"Wopke Hoekstra
(CDA)","Twitter",2021-02-10,"Number of Shares",2
"Wopke Hoekstra
(CDA)","Twitter",2021-02-11,"Number of Shares",17
"Wopke Hoekstra
(CDA)","Twitter",2021-02-12,"Number of Shares",5
"Wopke Hoekstra
(CDA)","Twitter",2021-02-13,"Number of Shares",104
"Wopke Hoekstra
(CDA)","Twitter",2021-02-16,"Number of Shares",21
"Wopke Hoekstra
(CDA)","Twitter",2021-02-18,"Number of Shares",154
"Wopke Hoekstra
(CDA)","Twitter",2021-02-22,"Number of Shares",111
"Wopke Hoekstra
(CDA)","Twitter",2021-02-23,"Number of Shares",82
"Wopke Hoekstra
(CDA)","Twitter",2021-02-24,"Number of Shares",8
"Wopke Hoekstra
(CDA)","Twitter",2021-02-25,"Number of Shares",14
"Wopke Hoekstra
(CDA)","Twitter",2021-02-26,"Number of Shares",57
"Wopke Hoekstra
(CDA)","Twitter",2021-02-27,"Number of Shares",172
"Wopke Hoekstra
(CDA)","Twitter",2021-03-01,"Number of Shares",19
"Wopke Hoekstra
(CDA)","Twitter",2021-03-02,"Number of Shares",65
"Wopke Hoekstra
(CDA)","Twitter",2021-03-03,"Number of Shares",119
"Wopke Hoekstra
(CDA)","Twitter",2021-03-04,"Number of Shares",200
"Wopke Hoekstra
(CDA)","Twitter",2021-03-05,"Number of Shares",185
"Wopke Hoekstra
(CDA)","Twitter",2021-03-06,"Number of Shares",15
"Wopke Hoekstra
(CDA)","Twitter",2021-03-07,"Number of Shares",42
"Wopke Hoekstra
(CDA)","Twitter",2021-03-08,"Number of Shares",105
"Wopke Hoekstra
(CDA)","Twitter",2021-03-10,"Number of Shares",156
"Wopke Hoekstra
(CDA)","Twitter",2021-03-11,"Number of Shares",41
"Wopke Hoekstra
(CDA)","Twitter",2021-03-12,"Number of Shares",54
"Wopke Hoekstra
(CDA)","Twitter",2021-03-13,"Number of Shares",26
"Wopke Hoekstra
(CDA)","Twitter",2021-03-14,"Number of Shares",79
"Wopke Hoekstra
(CDA)","Twitter",2021-03-15,"Number of Shares",136
"Wopke Hoekstra
(CDA)","Twitter",2021-03-16,"Number of Shares",93
"Wopke Hoekstra
(CDA)","Twitter",2021-03-17,"Number of Shares",95
"Wopke Hoekstra
(CDA)","Twitter",2021-03-18,"Number of Shares",40
"Annabel Nanninga
(JA21)","Twitter",2021-01-03,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-04,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-05,"Number of Likes",323
"Annabel Nanninga
(JA21)","Twitter",2021-01-06,"Number of Likes",3
"Annabel Nanninga
(JA21)","Twitter",2021-01-07,"Number of Likes",1372
"Annabel Nanninga
(JA21)","Twitter",2021-01-08,"Number of Likes",48
"Annabel Nanninga
(JA21)","Twitter",2021-01-09,"Number of Likes",20
"Annabel Nanninga
(JA21)","Twitter",2021-01-10,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-11,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-12,"Number of Likes",1884
"Annabel Nanninga
(JA21)","Twitter",2021-01-13,"Number of Likes",26
"Annabel Nanninga
(JA21)","Twitter",2021-01-14,"Number of Likes",145
"Annabel Nanninga
(JA21)","Twitter",2021-01-15,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-16,"Number of Likes",401
"Annabel Nanninga
(JA21)","Twitter",2021-01-17,"Number of Likes",1444
"Annabel Nanninga
(JA21)","Twitter",2021-01-18,"Number of Likes",147
"Annabel Nanninga
(JA21)","Twitter",2021-01-19,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-21,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-22,"Number of Likes",29
"Annabel Nanninga
(JA21)","Twitter",2021-01-24,"Number of Likes",714
"Annabel Nanninga
(JA21)","Twitter",2021-01-25,"Number of Likes",233
"Annabel Nanninga
(JA21)","Twitter",2021-01-26,"Number of Likes",260
"Annabel Nanninga
(JA21)","Twitter",2021-01-27,"Number of Likes",8
"Annabel Nanninga
(JA21)","Twitter",2021-01-28,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-01-29,"Number of Likes",107
"Annabel Nanninga
(JA21)","Twitter",2021-01-30,"Number of Likes",3
"Annabel Nanninga
(JA21)","Twitter",2021-01-31,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-01,"Number of Likes",1
"Annabel Nanninga
(JA21)","Twitter",2021-02-02,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-03,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-04,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-05,"Number of Likes",380
"Annabel Nanninga
(JA21)","Twitter",2021-02-06,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-07,"Number of Likes",4
"Annabel Nanninga
(JA21)","Twitter",2021-02-08,"Number of Likes",114
"Annabel Nanninga
(JA21)","Twitter",2021-02-09,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-10,"Number of Likes",292
"Annabel Nanninga
(JA21)","Twitter",2021-02-11,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-12,"Number of Likes",932
"Annabel Nanninga
(JA21)","Twitter",2021-02-14,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-15,"Number of Likes",639
"Annabel Nanninga
(JA21)","Twitter",2021-02-16,"Number of Likes",158
"Annabel Nanninga
(JA21)","Twitter",2021-02-17,"Number of Likes",132
"Annabel Nanninga
(JA21)","Twitter",2021-02-18,"Number of Likes",495
"Annabel Nanninga
(JA21)","Twitter",2021-02-19,"Number of Likes",42
"Annabel Nanninga
(JA21)","Twitter",2021-02-20,"Number of Likes",22
"Annabel Nanninga
(JA21)","Twitter",2021-02-21,"Number of Likes",310
"Annabel Nanninga
(JA21)","Twitter",2021-02-22,"Number of Likes",206
"Annabel Nanninga
(JA21)","Twitter",2021-02-23,"Number of Likes",2
"Annabel Nanninga
(JA21)","Twitter",2021-02-24,"Number of Likes",44
"Annabel Nanninga
(JA21)","Twitter",2021-02-25,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-02-26,"Number of Likes",753
"Annabel Nanninga
(JA21)","Twitter",2021-02-27,"Number of Likes",959
"Annabel Nanninga
(JA21)","Twitter",2021-02-28,"Number of Likes",37
"Annabel Nanninga
(JA21)","Twitter",2021-03-01,"Number of Likes",727
"Annabel Nanninga
(JA21)","Twitter",2021-03-02,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-03-03,"Number of Likes",843
"Annabel Nanninga
(JA21)","Twitter",2021-03-04,"Number of Likes",607
"Annabel Nanninga
(JA21)","Twitter",2021-03-05,"Number of Likes",165
"Annabel Nanninga
(JA21)","Twitter",2021-03-06,"Number of Likes",590
"Annabel Nanninga
(JA21)","Twitter",2021-03-07,"Number of Likes",339
"Annabel Nanninga
(JA21)","Twitter",2021-03-08,"Number of Likes",407
"Annabel Nanninga
(JA21)","Twitter",2021-03-09,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-03-10,"Number of Likes",1199
"Annabel Nanninga
(JA21)","Twitter",2021-03-11,"Number of Likes",635
"Annabel Nanninga
(JA21)","Twitter",2021-03-12,"Number of Likes",1
"Annabel Nanninga
(JA21)","Twitter",2021-03-13,"Number of Likes",333
"Annabel Nanninga
(JA21)","Twitter",2021-03-14,"Number of Likes",263
"Annabel Nanninga
(JA21)","Twitter",2021-03-15,"Number of Likes",0
"Annabel Nanninga
(JA21)","Twitter",2021-03-16,"Number of Likes",144
"Annabel Nanninga
(JA21)","Twitter",2021-03-17,"Number of Likes",2823
"Annabel Nanninga
(JA21)","Twitter",2021-03-18,"Number of Likes",1319
"Annabel Nanninga
(JA21)","Twitter",2021-03-19,"Number of Likes",604
"Caroline van der Plas
(BBB)","Twitter",2021-01-01,"Number of Likes",96
"Caroline van der Plas
(BBB)","Twitter",2021-01-02,"Number of Likes",424
"Caroline van der Plas
(BBB)","Twitter",2021-01-03,"Number of Likes",150
"Caroline van der Plas
(BBB)","Twitter",2021-01-04,"Number of Likes",306
"Caroline van der Plas
(BBB)","Twitter",2021-01-05,"Number of Likes",46
"Caroline van der Plas
(BBB)","Twitter",2021-01-06,"Number of Likes",238
"Caroline van der Plas
(BBB)","Twitter",2021-01-07,"Number of Likes",385
"Caroline van der Plas
(BBB)","Twitter",2021-01-08,"Number of Likes",36
"Caroline van der Plas
(BBB)","Twitter",2021-01-09,"Number of Likes",557
"Caroline van der Plas
(BBB)","Twitter",2021-01-10,"Number of Likes",148
"Caroline van der Plas
(BBB)","Twitter",2021-01-11,"Number of Likes",80
"Caroline van der Plas
(BBB)","Twitter",2021-01-12,"Number of Likes",167
"Caroline van der Plas
(BBB)","Twitter",2021-01-13,"Number of Likes",403
"Caroline van der Plas
(BBB)","Twitter",2021-01-14,"Number of Likes",88
"Caroline van der Plas
(BBB)","Twitter",2021-01-15,"Number of Likes",545
"Caroline van der Plas
(BBB)","Twitter",2021-01-16,"Number of Likes",339
"Caroline van der Plas
(BBB)","Twitter",2021-01-17,"Number of Likes",244
"Caroline van der Plas
(BBB)","Twitter",2021-01-18,"Number of Likes",154
"Caroline van der Plas
(BBB)","Twitter",2021-01-19,"Number of Likes",212
"Caroline van der Plas
(BBB)","Twitter",2021-01-20,"Number of Likes",277
"Caroline van der Plas
(BBB)","Twitter",2021-01-21,"Number of Likes",275
"Caroline van der Plas
(BBB)","Twitter",2021-01-22,"Number of Likes",327
"Caroline van der Plas
(BBB)","Twitter",2021-01-23,"Number of Likes",218
"Caroline van der Plas
(BBB)","Twitter",2021-01-24,"Number of Likes",312
"Caroline van der Plas
(BBB)","Twitter",2021-01-25,"Number of Likes",538
"Caroline van der Plas
(BBB)","Twitter",2021-01-26,"Number of Likes",680
"Caroline van der Plas
(BBB)","Twitter",2021-01-27,"Number of Likes",444
"Caroline van der Plas
(BBB)","Twitter",2021-01-28,"Number of Likes",341
"Caroline van der Plas
(BBB)","Twitter",2021-01-29,"Number of Likes",930
"Caroline van der Plas
(BBB)","Twitter",2021-01-30,"Number of Likes",563
"Caroline van der Plas
(BBB)","Twitter",2021-01-31,"Number of Likes",371
"Caroline van der Plas
(BBB)","Twitter",2021-02-01,"Number of Likes",452
"Caroline van der Plas
(BBB)","Twitter",2021-02-02,"Number of Likes",59
"Caroline van der Plas
(BBB)","Twitter",2021-02-03,"Number of Likes",362
"Caroline van der Plas
(BBB)","Twitter",2021-02-04,"Number of Likes",612
"Caroline van der Plas
(BBB)","Twitter",2021-02-05,"Number of Likes",381
"Caroline van der Plas
(BBB)","Twitter",2021-02-06,"Number of Likes",616
"Caroline van der Plas
(BBB)","Twitter",2021-02-07,"Number of Likes",386
"Caroline van der Plas
(BBB)","Twitter",2021-02-08,"Number of Likes",667
"Caroline van der Plas
(BBB)","Twitter",2021-02-09,"Number of Likes",376
"Caroline van der Plas
(BBB)","Twitter",2021-02-10,"Number of Likes",1749
"Caroline van der Plas
(BBB)","Twitter",2021-02-11,"Number of Likes",207
"Caroline van der Plas
(BBB)","Twitter",2021-02-12,"Number of Likes",450
"Caroline van der Plas
(BBB)","Twitter",2021-02-13,"Number of Likes",412
"Caroline van der Plas
(BBB)","Twitter",2021-02-14,"Number of Likes",104
"Caroline van der Plas
(BBB)","Twitter",2021-02-15,"Number of Likes",888
"Caroline van der Plas
(BBB)","Twitter",2021-02-16,"Number of Likes",262
"Caroline van der Plas
(BBB)","Twitter",2021-02-17,"Number of Likes",374
"Caroline van der Plas
(BBB)","Twitter",2021-02-18,"Number of Likes",406
"Caroline van der Plas
(BBB)","Twitter",2021-02-19,"Number of Likes",556
"Caroline van der Plas
(BBB)","Twitter",2021-02-20,"Number of Likes",249
"Caroline van der Plas
(BBB)","Twitter",2021-02-21,"Number of Likes",291
"Caroline van der Plas
(BBB)","Twitter",2021-02-22,"Number of Likes",1011
"Caroline van der Plas
(BBB)","Twitter",2021-02-23,"Number of Likes",617
"Caroline van der Plas
(BBB)","Twitter",2021-02-24,"Number of Likes",172
"Caroline van der Plas
(BBB)","Twitter",2021-02-25,"Number of Likes",393
"Caroline van der Plas
(BBB)","Twitter",2021-02-26,"Number of Likes",219
"Caroline van der Plas
(BBB)","Twitter",2021-02-27,"Number of Likes",929
"Caroline van der Plas
(BBB)","Twitter",2021-02-28,"Number of Likes",277
"Caroline van der Plas
(BBB)","Twitter",2021-03-01,"Number of Likes",623
"Caroline van der Plas
(BBB)","Twitter",2021-03-02,"Number of Likes",503
"Caroline van der Plas
(BBB)","Twitter",2021-03-03,"Number of Likes",253
"Caroline van der Plas
(BBB)","Twitter",2021-03-04,"Number of Likes",863
"Caroline van der Plas
(BBB)","Twitter",2021-03-05,"Number of Likes",434
"Caroline van der Plas
(BBB)","Twitter",2021-03-06,"Number of Likes",296
"Caroline van der Plas
(BBB)","Twitter",2021-03-07,"Number of Likes",1051
"Caroline van der Plas
(BBB)","Twitter",2021-03-08,"Number of Likes",666
"Caroline van der Plas
(BBB)","Twitter",2021-03-09,"Number of Likes",1057
"Caroline van der Plas
(BBB)","Twitter",2021-03-10,"Number of Likes",700
"Caroline van der Plas
(BBB)","Twitter",2021-03-11,"Number of Likes",775
"Caroline van der Plas
(BBB)","Twitter",2021-03-12,"Number of Likes",794
"Caroline van der Plas
(BBB)","Twitter",2021-03-13,"Number of Likes",1096
"Caroline van der Plas
(BBB)","Twitter",2021-03-14,"Number of Likes",1375
"Caroline van der Plas
(BBB)","Twitter",2021-03-15,"Number of Likes",1140
"Caroline van der Plas
(BBB)","Twitter",2021-03-16,"Number of Likes",1086
"Caroline van der Plas
(BBB)","Twitter",2021-03-17,"Number of Likes",3508
"Caroline van der Plas
(BBB)","Twitter",2021-03-18,"Number of Likes",983
"Caroline van der Plas
(BBB)","Twitter",2021-03-19,"Number of Likes",146
"Farid Azarkan
(DENK)","Facebook",2021-01-05,"Number of Likes",266
"Farid Azarkan
(DENK)","Facebook",2021-01-06,"Number of Likes",229
"Farid Azarkan
(DENK)","Facebook",2021-01-07,"Number of Likes",323
"Farid Azarkan
(DENK)","Facebook",2021-01-11,"Number of Likes",236
"Farid Azarkan
(DENK)","Facebook",2021-01-12,"Number of Likes",583
"Farid Azarkan
(DENK)","Facebook",2021-01-13,"Number of Likes",216
"Farid Azarkan
(DENK)","Facebook",2021-01-14,"Number of Likes",1517
"Farid Azarkan
(DENK)","Facebook",2021-01-15,"Number of Likes",843
"Farid Azarkan
(DENK)","Facebook",2021-01-18,"Number of Likes",942
"Farid Azarkan
(DENK)","Facebook",2021-01-19,"Number of Likes",630
"Farid Azarkan
(DENK)","Facebook",2021-01-21,"Number of Likes",1083
"Farid Azarkan
(DENK)","Facebook",2021-01-23,"Number of Likes",311
"Farid Azarkan
(DENK)","Facebook",2021-01-24,"Number of Likes",432
"Farid Azarkan
(DENK)","Facebook",2021-01-25,"Number of Likes",487
"Farid Azarkan
(DENK)","Facebook",2021-01-26,"Number of Likes",492
"Farid Azarkan
(DENK)","Facebook",2021-01-28,"Number of Likes",498
"Farid Azarkan
(DENK)","Facebook",2021-01-31,"Number of Likes",74
"Farid Azarkan
(DENK)","Facebook",2021-02-01,"Number of Likes",1491
"Farid Azarkan
(DENK)","Facebook",2021-02-03,"Number of Likes",700
"Farid Azarkan
(DENK)","Facebook",2021-02-05,"Number of Likes",277
"Farid Azarkan
(DENK)","Facebook",2021-02-08,"Number of Likes",261
"Farid Azarkan
(DENK)","Facebook",2021-02-09,"Number of Likes",668
"Farid Azarkan
(DENK)","Facebook",2021-02-15,"Number of Likes",377
