feature,frequency,rank,docfreq,group
laatste,1,435,1,geertwilderspvv
vaccins,1,435,1,geertwilderspvv
steunde,1,435,1,geertwilderspvv
vooral,1,435,1,geertwilderspvv
geconfronteerd,1,435,1,geertwilderspvv
paar,1,435,1,geertwilderspvv
duitse,1,435,1,geertwilderspvv
fout,1,435,1,geertwilderspvv
wegens,1,435,1,geertwilderspvv
mooier,1,435,1,geertwilderspvv
minuten,1,435,1,geertwilderspvv
grijpen,1,435,1,geertwilderspvv
trouwens,1,435,1,geertwilderspvv
paniek,1,435,1,geertwilderspvv
kaag,1,435,1,geertwilderspvv
vanmorgen,1,435,1,geertwilderspvv
persoonlijk,1,435,1,geertwilderspvv
schaatsen,1,435,1,geertwilderspvv
helpt,1,435,1,geertwilderspvv
don't,1,435,1,geertwilderspvv
woede,1,435,1,geertwilderspvv
sterke,1,435,1,geertwilderspvv
🇳🇱,1,435,1,geertwilderspvv
raken,1,435,1,geertwilderspvv
falen,1,435,1,geertwilderspvv
stellen,1,435,1,geertwilderspvv
verklaard,1,435,1,geertwilderspvv
min,1,435,1,geertwilderspvv
belastingen,1,435,1,geertwilderspvv
weigerde,1,435,1,geertwilderspvv
@robjetten,1,435,1,geertwilderspvv
brabant,1,435,1,geertwilderspvv
minstens,1,435,1,geertwilderspvv
uurtje,1,435,1,geertwilderspvv
🎥,1,435,1,geertwilderspvv
haal,1,435,1,geertwilderspvv
regen,1,435,1,geertwilderspvv
geef,1,435,1,geertwilderspvv
fijn,1,435,1,geertwilderspvv
sommigen,1,435,1,geertwilderspvv
herstellen,1,435,1,geertwilderspvv
uniek,1,435,1,geertwilderspvv
#spoeddebat,1,435,1,geertwilderspvv
radicale,1,435,1,geertwilderspvv
gefeliciteerd,1,435,1,geertwilderspvv
aangevraagd,1,435,1,geertwilderspvv
vws,1,435,1,geertwilderspvv
vk,1,435,1,geertwilderspvv
behoefte,1,435,1,geertwilderspvv
prima,1,435,1,geertwilderspvv
overgrote,1,435,1,geertwilderspvv
eindhoven,1,435,1,geertwilderspvv
volgen,1,435,1,geertwilderspvv
keuzes,1,435,1,geertwilderspvv
cent,1,435,1,geertwilderspvv
gevraagd,1,435,1,geertwilderspvv
jarenlang,1,435,1,geertwilderspvv
lilian,1,435,1,geertwilderspvv
marijnissen,1,435,1,geertwilderspvv
publieke,1,435,1,geertwilderspvv
produceren,1,435,1,geertwilderspvv
huurwoningen,1,435,1,geertwilderspvv
gebeurd,1,435,1,geertwilderspvv
officieel,1,435,1,geertwilderspvv
pensioenen,1,435,1,geertwilderspvv
meneer,1,435,1,geertwilderspvv
volop,1,435,1,geertwilderspvv
algemene,1,435,1,geertwilderspvv
gek,1,435,1,geertwilderspvv
buitenlandse,1,435,1,geertwilderspvv
verantwoordelijken,1,435,1,geertwilderspvv
terechte,1,435,1,geertwilderspvv
vaststellen,1,435,1,geertwilderspvv
ambassadeur,1,435,1,geertwilderspvv
#rellen,1,435,1,geertwilderspvv
president,1,435,1,geertwilderspvv
@ferdgrapperhaus,1,435,1,geertwilderspvv
#persconferentie,1,435,1,geertwilderspvv
we,50,1,1,gertjansegers
rt,33,2,1,gertjansegers
😉,20,3,1,gertjansegers
onze,20,3,1,gertjansegers
@christenunie,17,5,1,gertjansegers
vandaag,16,6,1,gertjansegers
goed,13,7,1,gertjansegers
jaar,13,7,1,gertjansegers
m'n,12,9,1,gertjansegers
wel,11,10,1,gertjansegers
mensen,11,10,1,gertjansegers
grote,11,10,1,gertjansegers
mooie,10,13,1,gertjansegers
heel,10,13,1,gertjansegers
mooi,10,13,1,gertjansegers
wij,9,16,1,gertjansegers
alle,8,17,1,gertjansegers
dank,8,17,1,gertjansegers
gaat,8,17,1,gertjansegers
@gertjansegers,8,17,1,gertjansegers
@joelvoordewind,8,17,1,gertjansegers
willen,7,22,1,gertjansegers
moeten,7,22,1,gertjansegers
land,7,22,1,gertjansegers
👇,7,22,1,gertjansegers
@eppobruins,7,22,1,gertjansegers
@carladikfaber,7,22,1,gertjansegers
gaan,6,28,1,gertjansegers
crisis,6,28,1,gertjansegers
zoals,6,28,1,gertjansegers
echt,6,28,1,gertjansegers
overheid,6,28,1,gertjansegers
zorg,6,28,1,gertjansegers
leven,6,28,1,gertjansegers
maken,6,28,1,gertjansegers
geld,6,28,1,gertjansegers
nieuwe,6,28,1,gertjansegers
zeker,6,28,1,gertjansegers
daarna,6,28,1,gertjansegers
betere,6,28,1,gertjansegers
samen,5,41,1,gertjansegers
gesprek,5,41,1,gertjansegers
woorden,5,41,1,gertjansegers
jongeren,5,41,1,gertjansegers
alleen,5,41,1,gertjansegers
toeslagenaffaire,5,41,1,gertjansegers
waar,5,41,1,gertjansegers
staan,5,41,1,gertjansegers
zeer,5,41,1,gertjansegers
weer,5,41,1,gertjansegers
goede,5,41,1,gertjansegers
dag,5,41,1,gertjansegers
nodig,5,41,1,gertjansegers
prachtige,5,41,1,gertjansegers
bent,5,41,1,gertjansegers
twee,5,41,1,gertjansegers
staat,5,41,1,gertjansegers
extra,5,41,1,gertjansegers
elkaar,5,41,1,gertjansegers
kunt,5,41,1,gertjansegers
lezen,5,41,1,gertjansegers
jou,4,62,1,gertjansegers
politieke,4,62,1,gertjansegers
kamer,4,62,1,gertjansegers
jij,4,62,1,gertjansegers
vader,4,62,1,gertjansegers
gemaakt,4,62,1,gertjansegers
kamerleden,4,62,1,gertjansegers
groot,4,62,1,gertjansegers
fijne,4,62,1,gertjansegers
motie,4,62,1,gertjansegers
kabinet,4,62,1,gertjansegers
daarom,4,62,1,gertjansegers
stap,4,62,1,gertjansegers
gewoon,4,62,1,gertjansegers
waarom,4,62,1,gertjansegers
politiek,4,62,1,gertjansegers
welkom,4,62,1,gertjansegers
anders,4,62,1,gertjansegers
rellen,4,62,1,gertjansegers
laat,4,62,1,gertjansegers
werk,4,62,1,gertjansegers
onrecht,4,62,1,gertjansegers
nieuws,4,62,1,gertjansegers
reactie,4,62,1,gertjansegers
lang,4,62,1,gertjansegers
laten,4,62,1,gertjansegers
afgelopen,4,62,1,gertjansegers
leuk,4,62,1,gertjansegers
leden,4,62,1,gertjansegers
harte,4,62,1,gertjansegers
inzet,4,62,1,gertjansegers
juist,4,62,1,gertjansegers
rij,4,62,1,gertjansegers
terecht,4,62,1,gertjansegers
vluchtelingen,4,62,1,gertjansegers
kleine,4,62,1,gertjansegers
coronabeleid,4,62,1,gertjansegers
laatste,4,62,1,gertjansegers
dagen,4,62,1,gertjansegers
genocide,4,62,1,gertjansegers
zegen,4,62,1,gertjansegers
christenunie,4,62,1,gertjansegers
@ad_de_boer,4,62,1,gertjansegers
blog,4,62,1,gertjansegers
stilte,4,62,1,gertjansegers
@edwinwinkels,4,62,1,gertjansegers
live,3,108,1,gertjansegers
mee,3,108,1,gertjansegers
komen,3,108,1,gertjansegers
graag,3,108,1,gertjansegers
soms,3,108,1,gertjansegers
keer,3,108,1,gertjansegers
ouders,3,108,1,gertjansegers
wens,3,108,1,gertjansegers
toe,3,108,1,gertjansegers
hele,3,108,1,gertjansegers
weinig,3,108,1,gertjansegers
#toeslagendebat,3,108,1,gertjansegers
verzet,3,108,1,gertjansegers
weten,3,108,1,gertjansegers
sorry,3,108,1,gertjansegers
eerder,3,108,1,gertjansegers
lesbos,3,108,1,gertjansegers
nederland,3,108,1,gertjansegers
gehad,3,108,1,gertjansegers
mag,3,108,1,gertjansegers
zien,3,108,1,gertjansegers
weet,3,108,1,gertjansegers
ooit,3,108,1,gertjansegers
vergeten,3,108,1,gertjansegers
the,3,108,1,gertjansegers
@volkskrant,3,108,1,gertjansegers
moties,3,108,1,gertjansegers
helpen,3,108,1,gertjansegers
zitten,3,108,1,gertjansegers
hart,3,108,1,gertjansegers
net,3,108,1,gertjansegers
recht,3,108,1,gertjansegers
pvv,3,108,1,gertjansegers
urk,3,108,1,gertjansegers
helemaal,3,108,1,gertjansegers
achter,3,108,1,gertjansegers
periode,3,108,1,gertjansegers
tafel,3,108,1,gertjansegers
campagne,3,108,1,gertjansegers
z'n,3,108,1,gertjansegers
collega,3,108,1,gertjansegers
ligt,3,108,1,gertjansegers
kinderen,3,108,1,gertjansegers
auschwitz,3,108,1,gertjansegers
week,3,108,1,gertjansegers
blij,3,108,1,gertjansegers
komt,3,108,1,gertjansegers
beste,3,108,1,gertjansegers
nieuw,3,108,1,gertjansegers
morgen,3,108,1,gertjansegers
fouten,3,108,1,gertjansegers
steeds,3,108,1,gertjansegers
waarin,3,108,1,gertjansegers
@trouw,3,108,1,gertjansegers
wereld,3,108,1,gertjansegers
verkiezingsprogramma,3,108,1,gertjansegers
dít,3,108,1,gertjansegers
écht,3,108,1,gertjansegers
namens,3,108,1,gertjansegers
zodat,3,108,1,gertjansegers
zo'n,3,108,1,gertjansegers
even,3,108,1,gertjansegers
draait,3,108,1,gertjansegers
will,3,108,1,gertjansegers
inderdaad,3,108,1,gertjansegers
dezelfde,3,108,1,gertjansegers
gedoe,3,108,1,gertjansegers
ervan,3,108,1,gertjansegers
onderwijs,3,108,1,gertjansegers
beloning,3,108,1,gertjansegers
vooral,3,108,1,gertjansegers
paar,3,108,1,gertjansegers
relatief,3,108,1,gertjansegers
moed,3,108,1,gertjansegers
gefeliciteerd,3,108,1,gertjansegers
herdenken,3,108,1,gertjansegers
keuzes,3,108,1,gertjansegers
idealen,3,108,1,gertjansegers
telt,3,108,1,gertjansegers
bevrijding,3,108,1,gertjansegers
gedachten,3,108,1,gertjansegers
griekse,3,108,1,gertjansegers
eilanden,3,108,1,gertjansegers
@wnlvandaag,3,108,1,gertjansegers
@mirjambikker,3,108,1,gertjansegers
@justindenharder,3,108,1,gertjansegers
onverlaten,3,108,1,gertjansegers
https://t.co/ikfb1d4oyu,3,108,1,gertjansegers
@baardbroeder,3,108,1,gertjansegers
schepping,3,108,1,gertjansegers
@rubertn,3,108,1,gertjansegers
@geitenboer,3,108,1,gertjansegers
ga,2,200,1,gertjansegers
lees,2,200,1,gertjansegers
tweede,2,200,1,gertjansegers
sterkte,2,200,1,gertjansegers
hoop,2,200,1,gertjansegers
den,2,200,1,gertjansegers
haag,2,200,1,gertjansegers
corona,2,200,1,gertjansegers
pvda,2,200,1,gertjansegers
tijdens,2,200,1,gertjansegers
debat,2,200,1,gertjansegers
betrokken,2,200,1,gertjansegers
vind,2,200,1,gertjansegers
nou,2,200,1,gertjansegers
aantal,2,200,1,gertjansegers
maanden,2,200,1,gertjansegers
1,2,200,1,gertjansegers
krijgt,2,200,1,gertjansegers
toeslagen,2,200,1,gertjansegers
ander,2,200,1,gertjansegers
waarop,2,200,1,gertjansegers
vaak,2,200,1,gertjansegers
2,2,200,1,gertjansegers
belofte,2,200,1,gertjansegers
hans,2,200,1,gertjansegers
mogen,2,200,1,gertjansegers
toegewenst,2,200,1,gertjansegers
situatie,2,200,1,gertjansegers
nee,2,200,1,gertjansegers
amp,2,200,1,gertjansegers
hulp,2,200,1,gertjansegers
blijven,2,200,1,gertjansegers
vanwege,2,200,1,gertjansegers
vraag,2,200,1,gertjansegers
man,2,200,1,gertjansegers
gedaan,2,200,1,gertjansegers
burgers,2,200,1,gertjansegers
einde,2,200,1,gertjansegers
misschien,2,200,1,gertjansegers
tijd,2,200,1,gertjansegers
terwijl,2,200,1,gertjansegers
herdenking,2,200,1,gertjansegers
vier,2,200,1,gertjansegers
blijft,2,200,1,gertjansegers
breed,2,200,1,gertjansegers
jaren,2,200,1,gertjansegers
vanavond,2,200,1,gertjansegers
openbaar,2,200,1,gertjansegers
cruciaal,2,200,1,gertjansegers
impact,2,200,1,gertjansegers
samenleving,2,200,1,gertjansegers
houden,2,200,1,gertjansegers
tweet,2,200,1,gertjansegers
één,2,200,1,gertjansegers
miljoen,2,200,1,gertjansegers
af,2,200,1,gertjansegers
hadden,2,200,1,gertjansegers
kwetsbare,2,200,1,gertjansegers
steen,2,200,1,gertjansegers
geworden,2,200,1,gertjansegers
4,2,200,1,gertjansegers
stad,2,200,1,gertjansegers
voorstel,2,200,1,gertjansegers
vrijheid,2,200,1,gertjansegers
gemeenten,2,200,1,gertjansegers
trekken,2,200,1,gertjansegers
ineens,2,200,1,gertjansegers
drie,2,200,1,gertjansegers
wilt,2,200,1,gertjansegers
stelde,2,200,1,gertjansegers
steun,2,200,1,gertjansegers
vraagt,2,200,1,gertjansegers
k,2,200,1,gertjansegers
praten,2,200,1,gertjansegers
leiden,2,200,1,gertjansegers
i,2,200,1,gertjansegers
balans,2,200,1,gertjansegers
bijzonder,2,200,1,gertjansegers
meeste,2,200,1,gertjansegers
europees,2,200,1,gertjansegers
naast,2,200,1,gertjansegers
@tijdvoormax,2,200,1,gertjansegers
gisteravond,2,200,1,gertjansegers
gezinnen,2,200,1,gertjansegers
zouden,2,200,1,gertjansegers
woord,2,200,1,gertjansegers
studenten,2,200,1,gertjansegers
inclusief,2,200,1,gertjansegers
@bjheijne,2,200,1,gertjansegers
voeren,2,200,1,gertjansegers
gewone,2,200,1,gertjansegers
plaatsen,2,200,1,gertjansegers
korte,2,200,1,gertjansegers
kwamen,2,200,1,gertjansegers
luister,2,200,1,gertjansegers
zoveel,2,200,1,gertjansegers
herstel,2,200,1,gertjansegers
vóór,2,200,1,gertjansegers
zelfs,2,200,1,gertjansegers
bizarre,2,200,1,gertjansegers
denkt,2,200,1,gertjansegers
moment,2,200,1,gertjansegers
volgende,2,200,1,gertjansegers
perspectief,2,200,1,gertjansegers
vandaan,2,200,1,gertjansegers
omt,2,200,1,gertjansegers
geloven,2,200,1,gertjansegers
segers,2,200,1,gertjansegers
zet,2,200,1,gertjansegers
but,2,200,1,gertjansegers
tekenen,2,200,1,gertjansegers
prachtig,2,200,1,gertjansegers
noordelijk,2,200,1,gertjansegers
lijsttrekkersdebat,2,200,1,gertjansegers
geweldige,2,200,1,gertjansegers
begint,2,200,1,gertjansegers
eerst,2,200,1,gertjansegers
into,2,200,1,gertjansegers
one,2,200,1,gertjansegers
petitie,2,200,1,gertjansegers
dankjewel,2,200,1,gertjansegers
ken,2,200,1,gertjansegers
steunen,2,200,1,gertjansegers
gehouden,2,200,1,gertjansegers
proberen,2,200,1,gertjansegers
speelt,2,200,1,gertjansegers
licht,2,200,1,gertjansegers
erop,2,200,1,gertjansegers
foto,2,200,1,gertjansegers
aantallen,2,200,1,gertjansegers
pal,2,200,1,gertjansegers
meeregeren,2,200,1,gertjansegers
betreft,2,200,1,gertjansegers
economie,2,200,1,gertjansegers
miljard,2,200,1,gertjansegers
volgen,2,200,1,gertjansegers
online,2,200,1,gertjansegers
kamermeerderheid,2,200,1,gertjansegers
antisemitisme,2,200,1,gertjansegers
jezelf,2,200,1,gertjansegers
bijvoorbeeld,2,200,1,gertjansegers
hen,2,200,1,gertjansegers
leggen,2,200,1,gertjansegers
structureel,2,200,1,gertjansegers
erkenning,2,200,1,gertjansegers
yes,2,200,1,gertjansegers
drijfveren,2,200,1,gertjansegers
ongekende,2,200,1,gertjansegers
☺,2,200,1,gertjansegers
vertellen,2,200,1,gertjansegers
termijn,2,200,1,gertjansegers
fatsoenlijk,2,200,1,gertjansegers
opvang,2,200,1,gertjansegers
@politie,2,200,1,gertjansegers
daarnaast,2,200,1,gertjansegers
vaststellen,2,200,1,gertjansegers
daarvoor,2,200,1,gertjansegers
vaker,2,200,1,gertjansegers
shafqat,2,200,1,gertjansegers
shagufta,2,200,1,gertjansegers
christenen,2,200,1,gertjansegers
regeren,2,200,1,gertjansegers
@umarebru,2,200,1,gertjansegers
@libelle,2,200,1,gertjansegers
coronacrisis,1,364,1,gertjansegers
mark,1,364,1,gertjansegers
schreef,1,364,1,gertjansegers
brief,1,364,1,gertjansegers
nederlanders,1,364,1,gertjansegers
hoor,1,364,1,gertjansegers
partijen,1,364,1,gertjansegers
@nrc,1,364,1,gertjansegers
geloof,1,364,1,gertjansegers
collega's,1,364,1,gertjansegers
stemmen,1,364,1,gertjansegers
moeder,1,364,1,gertjansegers
erg,1,364,1,gertjansegers
valt,1,364,1,gertjansegers
blijf,1,364,1,gertjansegers
denk,1,364,1,gertjansegers
zie,1,364,1,gertjansegers
resultaat,1,364,1,gertjansegers
cda,1,364,1,gertjansegers
sp,1,364,1,gertjansegers
bijna,1,364,1,gertjansegers
hard,1,364,1,gertjansegers
jullie,1,364,1,gertjansegers
per,1,364,1,gertjansegers
kracht,1,364,1,gertjansegers
partij,1,364,1,gertjansegers
debatten,1,364,1,gertjansegers
artikel,1,364,1,gertjansegers
vragen,1,364,1,gertjansegers
erger,1,364,1,gertjansegers
ingediend,1,364,1,gertjansegers
zat,1,364,1,gertjansegers
iedereen,1,364,1,gertjansegers
17,1,364,1,gertjansegers
manier,1,364,1,gertjansegers
klein,1,364,1,gertjansegers
21,1,364,1,gertjansegers
maart,1,364,1,gertjansegers
2021,1,364,1,gertjansegers
belangrijk,1,364,1,gertjansegers
momenten,1,364,1,gertjansegers
onderdeel,1,364,1,gertjansegers
heen,1,364,1,gertjansegers
eindelijk,1,364,1,gertjansegers
meest,1,364,1,gertjansegers
óók,1,364,1,gertjansegers
spreken,1,364,1,gertjansegers
vertelt,1,364,1,gertjansegers
verhaal,1,364,1,gertjansegers
nooit,1,364,1,gertjansegers
wachten,1,364,1,gertjansegers
gesteld,1,364,1,gertjansegers
joodse,1,364,1,gertjansegers
eigen,1,364,1,gertjansegers
aandacht,1,364,1,gertjansegers
v,1,364,1,gertjansegers
onderzoek,1,364,1,gertjansegers
via,1,364,1,gertjansegers
wist,1,364,1,gertjansegers
steunt,1,364,1,gertjansegers
ieder,1,364,1,gertjansegers
geval,1,364,1,gertjansegers
klaar,1,364,1,gertjansegers
winkel,1,364,1,gertjansegers
kun,1,364,1,gertjansegers
strijd,1,364,1,gertjansegers
rustig,1,364,1,gertjansegers
wet,1,364,1,gertjansegers
indienen,1,364,1,gertjansegers
brede,1,364,1,gertjansegers
nare,1,364,1,gertjansegers
turkse,1,364,1,gertjansegers
onschuldig,1,364,1,gertjansegers
ondernemers,1,364,1,gertjansegers
nummer,1,364,1,gertjansegers
✅,1,364,1,gertjansegers
geschiedenis,1,364,1,gertjansegers
vertrouwen,1,364,1,gertjansegers
h,1,364,1,gertjansegers
ingrid,1,364,1,gertjansegers
100,1,364,1,gertjansegers
agenten,1,364,1,gertjansegers
signalen,1,364,1,gertjansegers
gedeeld,1,364,1,gertjansegers
stond,1,364,1,gertjansegers
joden,1,364,1,gertjansegers
kamerlid,1,364,1,gertjansegers
relschoppers,1,364,1,gertjansegers
geven,1,364,1,gertjansegers
binnen,1,364,1,gertjansegers
eigenlijk,1,364,1,gertjansegers
lange,1,364,1,gertjansegers
verkiezingen,1,364,1,gertjansegers
volgens,1,364,1,gertjansegers
straat,1,364,1,gertjansegers
gelukkig,1,364,1,gertjansegers
vanuit,1,364,1,gertjansegers
lijsttrekker,1,364,1,gertjansegers
mens,1,364,1,gertjansegers
respect,1,364,1,gertjansegers
doe,1,364,1,gertjansegers
oproep,1,364,1,gertjansegers
maak,1,364,1,gertjansegers
vanaf,1,364,1,gertjansegers
commissie,1,364,1,gertjansegers
veiligheid,1,364,1,gertjansegers
rug,1,364,1,gertjansegers
grens,1,364,1,gertjansegers
hoofd,1,364,1,gertjansegers
"1,5",1,364,1,gertjansegers
herinnering,1,364,1,gertjansegers
verhalen,1,364,1,gertjansegers
leren,1,364,1,gertjansegers
straks,1,364,1,gertjansegers
hoopvol,1,364,1,gertjansegers
leest,1,364,1,gertjansegers
wagen,1,364,1,gertjansegers
wees,1,364,1,gertjansegers
bijdrage,1,364,1,gertjansegers
begreep,1,364,1,gertjansegers
politici,1,364,1,gertjansegers
precies,1,364,1,gertjansegers
geleden,1,364,1,gertjansegers
@wbhoekstra,1,364,1,gertjansegers
probleem,1,364,1,gertjansegers
snel,1,364,1,gertjansegers
vanmiddag,1,364,1,gertjansegers
echte,1,364,1,gertjansegers
las,1,364,1,gertjansegers
8,1,364,1,gertjansegers
spreekt,1,364,1,gertjansegers
programma,1,364,1,gertjansegers
m,1,364,1,gertjansegers
zorgt,1,364,1,gertjansegers
kwam,1,364,1,gertjansegers
digitale,1,364,1,gertjansegers
slachtoffers,1,364,1,gertjansegers
deskundigen,1,364,1,gertjansegers
zag,1,364,1,gertjansegers
@myrthehilkens,1,364,1,gertjansegers
voorkomen,1,364,1,gertjansegers
uiteraard,1,364,1,gertjansegers
gemeente,1,364,1,gertjansegers
eerste,1,364,1,gertjansegers
minister,1,364,1,gertjansegers
tv,1,364,1,gertjansegers
@op1npo,1,364,1,gertjansegers
kom,1,364,1,gertjansegers
hiervoor,1,364,1,gertjansegers
krijg,1,364,1,gertjansegers
richting,1,364,1,gertjansegers
sociale,1,364,1,gertjansegers
a,1,364,1,gertjansegers
zetten,1,364,1,gertjansegers
weekend,1,364,1,gertjansegers
verkiezingstijd,1,364,1,gertjansegers
zittende,1,364,1,gertjansegers
krijgen,1,364,1,gertjansegers
toevallig,1,364,1,gertjansegers
doet,1,364,1,gertjansegers
veilig,1,364,1,gertjansegers
kans,1,364,1,gertjansegers
daden,1,364,1,gertjansegers
bedrijven,1,364,1,gertjansegers
eind,1,364,1,gertjansegers
digitaal,1,364,1,gertjansegers
@ruuddewild,1,364,1,gertjansegers
én,1,364,1,gertjansegers
menselijke,1,364,1,gertjansegers
zodra,1,364,1,gertjansegers
bescherming,1,364,1,gertjansegers
arm,1,364,1,gertjansegers
oa,1,364,1,gertjansegers
@tomvanderlee,1,364,1,gertjansegers
beter,1,364,1,gertjansegers
zwaar,1,364,1,gertjansegers
verantwoordelijkheid,1,364,1,gertjansegers
#stemwijzer,1,364,1,gertjansegers
kreeg,1,364,1,gertjansegers
kiezers,1,364,1,gertjansegers
geschreven,1,364,1,gertjansegers
tussen,1,364,1,gertjansegers
totdat,1,364,1,gertjansegers
ging,1,364,1,gertjansegers
bericht,1,364,1,gertjansegers
warme,1,364,1,gertjansegers
opnieuw,1,364,1,gertjansegers
water,1,364,1,gertjansegers
denken,1,364,1,gertjansegers
virus,1,364,1,gertjansegers
stonden,1,364,1,gertjansegers
ruim,1,364,1,gertjansegers
initiatief,1,364,1,gertjansegers
trots,1,364,1,gertjansegers
voorzitter,1,364,1,gertjansegers
euro,1,364,1,gertjansegers
wow,1,364,1,gertjansegers
weg,1,364,1,gertjansegers
ongehoord,1,364,1,gertjansegers
vrij,1,364,1,gertjansegers
september,1,364,1,gertjansegers
weken,1,364,1,gertjansegers
positieve,1,364,1,gertjansegers
r,1,364,1,gertjansegers
still,1,364,1,gertjansegers
stuk,1,364,1,gertjansegers
20,1,364,1,gertjansegers
plannen,1,364,1,gertjansegers
belangen,1,364,1,gertjansegers
langer,1,364,1,gertjansegers
boeren,1,364,1,gertjansegers
gezicht,1,364,1,gertjansegers
kiezen,1,364,1,gertjansegers
sociaal,1,364,1,gertjansegers
reguliere,1,364,1,gertjansegers
totaal,1,364,1,gertjansegers
volg,1,364,1,gertjansegers
boek,1,364,1,gertjansegers
after,1,364,1,gertjansegers
recente,1,364,1,gertjansegers
ernst,1,364,1,gertjansegers
mannen,1,364,1,gertjansegers
schade,1,364,1,gertjansegers
duidelijk,1,364,1,gertjansegers
stappen,1,364,1,gertjansegers
ongekend,1,364,1,gertjansegers
soort,1,364,1,gertjansegers
23,1,364,1,gertjansegers
vaccin,1,364,1,gertjansegers
hoekstra,1,364,1,gertjansegers
aftreden,1,364,1,gertjansegers
hoger,1,364,1,gertjansegers
haha,1,364,1,gertjansegers
minder,1,364,1,gertjansegers
be,1,364,1,gertjansegers
muziek,1,364,1,gertjansegers
zichzelf,1,364,1,gertjansegers
onvoldoende,1,364,1,gertjansegers
landen,1,364,1,gertjansegers
huidige,1,364,1,gertjansegers
economische,1,364,1,gertjansegers
zorgen,1,364,1,gertjansegers
rivm,1,364,1,gertjansegers
energie,1,364,1,gertjansegers
buiten,1,364,1,gertjansegers
punt,1,364,1,gertjansegers
nauwelijks,1,364,1,gertjansegers
beelden,1,364,1,gertjansegers
plunderingen,1,364,1,gertjansegers
bouwen,1,364,1,gertjansegers
iedere,1,364,1,gertjansegers
creëren,1,364,1,gertjansegers
geweld,1,364,1,gertjansegers
vernieling,1,364,1,gertjansegers
vele,1,364,1,gertjansegers
anderen,1,364,1,gertjansegers
welwillende,1,364,1,gertjansegers
idee,1,364,1,gertjansegers
generatie,1,364,1,gertjansegers
scholieren,1,364,1,gertjansegers
groter,1,364,1,gertjansegers
plan,1,364,1,gertjansegers
lief,1,364,1,gertjansegers
best,1,364,1,gertjansegers
uitvoering,1,364,1,gertjansegers
rekenen,1,364,1,gertjansegers
deel,1,364,1,gertjansegers
school,1,364,1,gertjansegers
past,1,364,1,gertjansegers
know,1,364,1,gertjansegers
filmpje,1,364,1,gertjansegers
aanpak,1,364,1,gertjansegers
overlijden,1,364,1,gertjansegers
serieus,1,364,1,gertjansegers
hoezo,1,364,1,gertjansegers
stemwijzer,1,364,1,gertjansegers
beginnen,1,364,1,gertjansegers
tientallen,1,364,1,gertjansegers
ere,1,364,1,gertjansegers
donderdag,1,364,1,gertjansegers
coronadebat,1,364,1,gertjansegers
all,1,364,1,gertjansegers
besmettingen,1,364,1,gertjansegers
klap,1,364,1,gertjansegers
familie,1,364,1,gertjansegers
links,1,364,1,gertjansegers
letterlijk,1,364,1,gertjansegers
harde,1,364,1,gertjansegers
gezet,1,364,1,gertjansegers
zorgpersoneel,1,364,1,gertjansegers
hogere,1,364,1,gertjansegers
40,1,364,1,gertjansegers
positief,1,364,1,gertjansegers
opkomen,1,364,1,gertjansegers
steunde,1,364,1,gertjansegers
komende,1,364,1,gertjansegers
groeien,1,364,1,gertjansegers
mooier,1,364,1,gertjansegers
nationale,1,364,1,gertjansegers
beschamend,1,364,1,gertjansegers
reden,1,364,1,gertjansegers
vaccinaties,1,364,1,gertjansegers
mede,1,364,1,gertjansegers
paniek,1,364,1,gertjansegers
foto's,1,364,1,gertjansegers
lokale,1,364,1,gertjansegers
😄,1,364,1,gertjansegers
honderden,1,364,1,gertjansegers
persoonlijk,1,364,1,gertjansegers
probeer,1,364,1,gertjansegers
diep,1,364,1,gertjansegers
