naam,show,date,correct,corona,gender,migratie,vakgebied,wetenschap,partij,polfunctie,Datum,GEM
cindy van de velde,Op1,2020-06-18,NA,0,v,0,Niet-wetenschappelijk expert,NA,NA,NA,06/18/2020,1154000
clarice gargard,M,2020-06-01,NA,0,v,1,Journalist,NA,NA,NA,06/01/2020,690000
claudia de breij,Op1,2020-09-18,NA,0,v,0,Cabaretier,NA,NA,NA,09/18/2020,805000
claudia de breij,DWDD,2020-03-16,NA,0,v,0,Cabaretier,NA,NA,NA,03/16/2020,3894000
claudia de breij,DWDD,2020-03-09,NA,0,v,0,Cabaretier,NA,NA,NA,03/09/2020,1392000
claudia de breij,M,2020-07-03,NA,0,v,0,Cabaretier,NA,NA,NA,07/03/2020,635000
claudia de breij,M,2020-06-10,NA,0,v,0,Cabaretier,NA,NA,NA,06/10/2020,769000
claudia kloppenborg,Jinek,2021-01-15,NA,0,v,0,Burger,NA,NA,NA,01/15/2021,1013000
coen swijnenberg,Vooravond,2020-10-09,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,10/09/2020,974000
coen swijnenberg,Beau,2020-12-10,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,12/10/2020,790000
coen verbraak,Op1,2020-05-04,NA,0,m,0,Journalist,NA,NA,NA,05/04/2020,1179000
coen verbraak,Op1,2020-12-16,NA,0,m,0,Journalist,NA,NA,NA,12/16/2020,1024000
coen verbraak,Op1,2020-07-03,NA,0,m,0,Journalist,NA,NA,NA,07/03/2020,820000
coen verbraak,DWDD,2020-03-10,NA,0,m,0,Journalist,NA,NA,NA,03/10/2020,1372000
patrick laureij,Jinek,2020-09-14,patrick laureij,0,m,0,Cabaretier,NA,NA,NA,09/14/2020,636000
connie witteman,Jinek,2020-09-29,NA,0,v,0,Muzikant,NA,NA,NA,09/29/2020,748000
conny helder,M,2020-05-27,NA,0,v,0,Medisch personeel,NA,NA,NA,05/27/2020,810000
conny van bentum,Op1,2020-03-22,NA,0,v,0,Medisch personeel,NA,NA,NA,03/22/2020,1914000
constantijn van oranje,Op1,2020-07-02,NA,0,m,0,Burger,NA,NA,NA,07/02/2020,884000
constantijn van oranje,Op1,2021-02-28,NA,0,m,0,Burger,NA,NA,NA,02/28/2021,963000
cor bakker,M,2020-12-02,NA,0,m,0,Muzikant,NA,NA,NA,12/02/2020,916000
cor van der geest,Op1,2020-06-14,NA,0,m,0,Sporter,NA,NA,NA,06/14/2020,1082000
cora van nieuwenhuizen,Op1,2020-06-04,NA,0,v,0,Politiek,NA,VVD,Minister,06/04/2020,1135000
cora van nieuwenhuizen,Op1,2020-06-26,NA,0,v,0,Politiek,NA,VVD,Minister,06/26/2020,655000
cora van nieuwenhuizen,Op1,2021-02-07,NA,0,v,0,Politiek,NA,VVD,Minister,02/07/2021,1658000
cora van nieuwenhuizen,Beau,2020-06-22,NA,0,v,0,Politiek,NA,VVD,Minister,06/22/2020,620000
cora van nieuwenhuizen,Jinek,2020-09-11,NA,0,v,0,Politiek,NA,VVD,Minister,09/11/2020,716000
cora van nieuwenhuizen,Jinek,2020-04-23,NA,0,v,0,Politiek,NA,VVD,Minister,04/23/2020,830000
cornald maas,Op1,2020-06-08,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,06/08/2020,1113000
cornald maas,Op1,2020-05-13,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/13/2020,1058000
cornald maas,Op1,2020-03-11,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/11/2020,820000
cornald maas,Op1,2020-10-19,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,10/19/2020,840000
cornald maas,Op1,2020-09-25,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,09/25/2020,803000
cornald maas,DWDD,2020-03-18,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/18/2020,1767000
cornald maas,DWDD,2020-03-05,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/05/2020,1374000
cornald maas,DWDD,2020-03-04,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/04/2020,1359000
cornald maas,M,2020-05-07,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/07/2020,791000
cornald maas,M,2020-05-06,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/06/2020,2471000
cornald maas,M,2020-04-29,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/29/2020,1167000
cornald maas,M,2020-04-15,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/15/2020,1861000
cornald maas,M,2020-04-13,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/13/2020,1012000
cornald maas,M,2020-04-01,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/01/2020,1149000
cornald maas,Vooravond,2021-03-04,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/04/2021,1075000
cornald maas,Op1,2021-03-05,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/05/2021,833000
cornald maas,Op1,2021-03-03,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/03/2021,1008000
cornald maas,Jinek,2020-09-18,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,09/18/2020,1328000
cornald maas,Jinek,2021-01-04,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,01/04/2021,965000
cornelis visser,Op1,2020-04-05,NA,0,m,0,Politiek,NA,CDA,Lokaal,04/05/2020,1572000
corrie de longte buurmeester,M,2020-11-23,NA,0,v,0,Burger,NA,NA,NA,11/23/2020,996000
corrie van brenk,Op1,2020-05-06,NA,0,v,0,Politiek,NA,50PLUS,Tweede Kamerlid,05/06/2020,1170000
fresia cousino arias,Op1,2020-07-14,fresia cousino arias,0,v,1,Mediapersoonlijkheid,NA,NA,NA,07/14/2020,1063000
fresia cousino arias,DWDD,2020-03-12,fresia cousino arias,0,v,1,Mediapersoonlijkheid,NA,NA,NA,03/12/2020,1769000
fresia cousino arias,Jinek,2021-02-05,fresia cousino arias,0,v,1,Mediapersoonlijkheid,NA,NA,NA,02/05/2021,1363000
fresia cousino arias,Jinek,2020-04-24,fresia cousino arias,0,v,1,Mediapersoonlijkheid,NA,NA,NA,04/24/2020,1084000
daan boom,M,2020-04-16,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/16/2020,913000
daan buringa,Op1,2020-05-30,NA,0,m,0,Burger,NA,NA,NA,05/30/2020,1236000
daan dohmen,Op1,2020-03-24,NA,0,m,0,Medisch personeel,NA,NA,NA,03/24/2020,1331000
daan schuurmans,Vooravond,2020-10-15,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,10/15/2020,1089000
dafne schippers,DWDD,2020-03-24,NA,0,v,0,Sporter,NA,NA,NA,03/24/2020,1973000
dai dai n'tab,M,2020-06-19,dai dai n'tab,0,m,1,Sporter,NA,NA,NA,06/19/2020,709000
damiaan denys,Op1,2020-05-12,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,05/12/2020,1204000
damiaan denys,Op1,2020-04-04,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/04/2020,1140000
damiaan denys,Op1,2020-03-13,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,03/13/2020,1027000
damiaan denys,Op1,2021-01-26,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/26/2021,1154000
damiaan denys,Op1,2020-11-12,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,11/12/2020,969000
damiaan denys,Op1,2020-10-09,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/09/2020,821000
damiaan denys,Op1,2020-09-18,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,09/18/2020,805000
damiaan denys,Op1,2020-08-10,NA,0,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,08/10/2020,904000
dana ploeger,M,2020-04-13,NA,0,v,0,Journalist,NA,NA,NA,04/13/2020,1012000
daniel boissevain,Vooravond,2020-09-25,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,09/25/2020,967000
daniel bonn,Op1,2020-05-28,NA,0,m,0,Wetenschapper,Natuurwetenschappen,NA,NA,05/28/2020,1092000
daniel ropers,Op1,2020-04-30,NA,0,m,0,Bedrijfsleven,NA,NA,NA,04/30/2020,1121000
daniel schepers,Beau,2020-05-20,NA,0,m,0,Burger,NA,NA,NA,05/20/2020,626000
daniel verlaan,Op1,2020-07-16,NA,0,m,0,Journalist,NA,NA,NA,07/16/2020,1006000
daniel verlaan,Op1,2020-07-08,NA,0,m,0,Journalist,NA,NA,NA,07/08/2020,917000
daniel verlaan,Beau,2020-06-23,NA,0,m,0,Journalist,NA,NA,NA,06/23/2020,730000
daniel verlaan,Jinek,2020-10-01,NA,0,m,0,Journalist,NA,NA,NA,10/01/2020,665000
daniel verlaan,Jinek,2020-10-22,NA,0,m,0,Journalist,NA,NA,NA,10/22/2020,817000
daniel verlaan,Jinek,2021-01-25,NA,0,m,0,Journalist,NA,NA,NA,01/25/2021,1316000
daniel verlaan,Jinek,2021-01-28,NA,0,m,0,Journalist,NA,NA,NA,01/28/2021,1040000
daniel verlaan,Jinek,2021-02-03,NA,0,m,0,Journalist,NA,NA,NA,02/03/2021,742000
daniel verlaan,Jinek,2020-04-20,NA,0,m,0,Journalist,NA,NA,NA,04/20/2020,821000
daniella de campos,Op1,2020-08-26,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,08/26/2020,926000
danny blind,M,2020-11-02,NA,0,m,0,Sporter,NA,NA,NA,11/02/2020,994000
danny blind,M,2020-05-21,NA,0,m,0,Sporter,NA,NA,NA,05/21/2020,647000
danny de munk,Beau,2020-12-16,NA,0,m,0,Muzikant,NA,NA,NA,12/16/2020,801000
danny de vries,M,2020-05-11,NA,0,m,0,Journalist,NA,NA,NA,05/11/2020,1013000
danny ghosen,Op1,2021-02-01,NA,0,m,1,Journalist,NA,NA,NA,02/01/2021,971000
danny ghosen,Op1,2020-11-16,NA,0,m,1,Journalist,NA,NA,NA,11/16/2020,994000
danny ghosen,M,2021-01-27,NA,0,m,1,Journalist,NA,NA,NA,01/27/2021,1286000
danny ghosen,M,2020-11-11,NA,0,m,1,Journalist,NA,NA,NA,11/11/2020,949000
danny ghosen,M,2020-06-16,NA,0,m,1,Journalist,NA,NA,NA,06/16/2020,814000
danny ghosen,M,2020-05-05,NA,0,m,1,Journalist,NA,NA,NA,05/05/2020,914000
danny makkelie,Beau,2020-11-18,NA,0,m,0,Sporter,NA,NA,NA,11/18/2020,627000
danny makkelie,Jinek,2020-08-24,NA,0,m,0,Sporter,NA,NA,NA,08/24/2020,619000
danny mekic,Op1,2020-04-18,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,04/18/2020,1235000
danny mekic,Op1,2020-04-01,NA,0,m,0,Niet-wetenschappelijk expert,NA,NA,NA,04/01/2020,1213000
danny vera,Op1,2020-06-07,NA,0,m,0,Muzikant,NA,NA,NA,06/07/2020,1291000
danny vera,Op1,2020-11-06,NA,0,m,0,Muzikant,NA,NA,NA,11/06/2020,1373000
danny vera,DWDD,2020-03-25,NA,0,m,0,Muzikant,NA,NA,NA,03/25/2020,1958000
danny vera,Vooravond,2020-10-16,NA,0,m,0,Muzikant,NA,NA,NA,10/16/2020,999000
danny vera,Beau,2020-11-12,NA,0,m,0,Muzikant,NA,NA,NA,11/12/2020,944000
danny vera,Beau,2020-12-07,NA,0,m,0,Muzikant,NA,NA,NA,12/07/2020,1081000
danny vera,Jinek,2020-09-02,NA,0,m,0,Muzikant,NA,NA,NA,09/02/2020,695000
danny vera,Jinek,2020-04-10,NA,0,m,0,Muzikant,NA,NA,NA,04/10/2020,1042000
danny williams,Beau,2020-06-24,NA,0,m,0,Politie,NA,NA,NA,06/24/2020,588000
daphne bolman,Op1,2020-04-07,NA,1,v,0,Medisch personeel,NA,NA,NA,04/07/2020,1346000
daphne bunskoek,Jinek,2021-01-27,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,01/27/2021,762000
daphne bunskoek,Jinek,2020-03-10,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/10/2020,849000
daphne bunskoek,Jinek,2020-04-13,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,04/13/2020,790000
dave roelvink,Op1,2020-07-23,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,07/23/2020,1035000
dave von raven,Vooravond,2020-09-16,NA,0,m,0,Muzikant,NA,NA,NA,09/16/2020,695000
david baden,Op1,2021-02-07,NA,1,m,0,Medisch personeel,NA,NA,NA,02/07/2021,1658000
david baden,Jinek,2020-10-22,NA,1,m,0,Medisch personeel,NA,NA,NA,10/22/2020,817000
davina michelle,Op1,2020-08-21,NA,0,v,0,Muzikant,NA,NA,NA,08/21/2020,704000
davina michelle,Vooravond,2020-09-07,NA,0,v,0,Muzikant,NA,NA,NA,09/07/2020,886000
davina michelle,Beau,2020-06-11,NA,0,v,0,Muzikant,NA,NA,NA,06/11/2020,587000
davina michelle,Jinek,2020-03-24,NA,0,v,0,Muzikant,NA,NA,NA,03/24/2020,775000
debby van der zande,Op1,2021-01-11,NA,1,v,0,Bedrijfsleven,NA,NA,NA,01/11/2021,1046000
deborah smit,Op1,2020-11-17,NA,0,v,0,Burger,NA,NA,NA,11/17/2020,872000
defano holwijn,Op1,2021-01-31,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,01/31/2021,1137000
defano holwijn,Vooravond,2021-02-19,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,02/19/2021,1021000
demy de zeeuw,Op1,2020-07-07,NA,0,m,0,Sporter,NA,NA,NA,07/07/2020,926000
dennis huige,Op1,2020-09-01,NA,0,m,0,Muzikant,NA,NA,NA,09/01/2020,661000
dennis kroon,Op1,2020-06-27,NA,0,m,0,Muzikant,NA,NA,NA,06/27/2020,912000
dennis schouten,Beau,2020-11-24,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,11/24/2020,913000
dennis van aarssen,M,2020-12-02,NA,0,m,0,Muzikant,NA,NA,NA,12/02/2020,916000
dennis van de ven,Beau,2020-07-10,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,07/10/2020,648000
dennis van de ven,Jinek,2020-04-17,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,04/17/2020,1001000
dennis van der geest,Op1,2020-06-14,NA,0,m,0,Sporter,NA,NA,NA,06/14/2020,1082000
derk sauer,Op1,2020-11-19,NA,0,m,0,Journalist,NA,NA,NA,11/19/2020,856000
derk sauer,Op1,2020-09-03,NA,0,m,0,Journalist,NA,NA,NA,09/03/2020,825000
derk sauer,Op1,2020-08-19,NA,0,m,0,Journalist,NA,NA,NA,08/19/2020,919000
derk sauer,Op1,2020-08-07,NA,0,m,0,Journalist,NA,NA,NA,08/07/2020,779000
derk sauer,M,2021-02-03,NA,0,m,0,Journalist,NA,NA,NA,02/03/2021,1186000
derk sauer,Beau,2020-05-26,NA,0,m,0,Journalist,NA,NA,NA,05/26/2020,795000
derk sauer,Jinek,2021-02-23,NA,0,m,0,Journalist,NA,NA,NA,02/23/2021,1055000
derk wiersum,Jinek,2020-09-16,NA,0,m,0,Jurist,NA,NA,NA,09/16/2020,649000
derya selvi,M,2021-01-15,NA,0,v,0,Burger,NA,NA,NA,01/15/2021,1169000
desiree burger,Op1,2020-12-09,NA,1,v,0,Medisch personeel,NA,NA,NA,12/09/2020,1072000
desiree hazebroek,Op1,2020-10-06,NA,1,v,0,Burger,NA,NA,NA,10/06/2020,883000
diane janknegt,Op1,2020-07-02,NA,0,v,0,Niet-wetenschappelijk expert,NA,NA,NA,07/02/2020,884000
dick benschop,Jinek,2020-03-12,NA,0,m,0,Bedrijfsleven,NA,NA,NA,03/12/2020,922000
dick cochius,Op1,2020-04-21,NA,0,m,0,Sporter,NA,NA,NA,04/21/2020,1083000
dicky van griensven,Op1,2020-04-27,NA,0,v,0,Bedrijfsleven,NA,NA,NA,04/27/2020,1096000
diederik gommers,Op1,2020-06-11,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,06/11/2020,1111000
diederik gommers,Op1,2020-05-20,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,05/20/2020,1134000
diederik gommers,Op1,2020-04-28,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/28/2020,1304000
diederik gommers,Op1,2020-04-17,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/17/2020,1305000
diederik gommers,Op1,2020-04-05,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/05/2020,1572000
diederik gommers,Op1,2020-03-18,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,03/18/2020,1344000
diederik gommers,Op1,2021-01-15,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/15/2021,1208000
diederik gommers,Op1,2021-01-06,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/06/2021,1639000
diederik gommers,Op1,2021-01-05,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/05/2021,868000
diederik gommers,Op1,2020-12-18,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,12/18/2020,984000
diederik gommers,Op1,2020-12-02,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,12/02/2020,982000
diederik gommers,Op1,2020-11-03,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,11/03/2020,881000
diederik gommers,Op1,2020-10-14,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/14/2020,895000
diederik gommers,Op1,2020-09-18,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,09/18/2020,805000
diederik gommers,Op1,2020-08-12,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,08/12/2020,1078000
diederik gommers,Op1,2020-06-30,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,06/30/2020,1088000
diederik gommers,Op1,2020-06-28,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,06/28/2020,1411000
diederik gommers,M,2021-01-08,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/08/2021,1247000
diederik gommers,Op1,2021-03-08,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,03/08/2021,694000
diederik gommers,Beau,2020-05-08,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,05/08/2020,896000
diederik gommers,Beau,2020-06-02,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,06/02/2020,911000
diederik gommers,Beau,2020-11-13,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,11/13/2020,1933000
diederik gommers,Beau,2020-12-08,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,12/08/2020,976000
diederik gommers,Beau,2020-12-22,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,12/22/2020,993000
diederik gommers,Jinek,2020-09-22,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,09/22/2020,1099000
diederik gommers,Jinek,2020-10-05,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/05/2020,1026000
diederik gommers,Jinek,2020-10-23,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/23/2020,1375000
diederik gommers,Jinek,2021-01-19,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,01/19/2021,1045000
diederik gommers,Jinek,2021-02-01,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,02/01/2021,1080000
diederik gommers,Jinek,2021-02-17,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,02/17/2021,876000
diederik gommers,Jinek,2020-03-16,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,03/16/2020,1006000
diederik gommers,Jinek,2020-03-24,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,03/24/2020,775000
diederik gommers,Jinek,2020-04-03,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/03/2020,1276000
diederik gommers,Jinek,2020-04-10,NA,1,m,0,Wetenschapper,Andere medische wetenschappen,NA,NA,04/10/2020,1042000
diederik jekel,Op1,2020-10-09,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,10/09/2020,821000
diederik jekel,M,2020-11-13,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,11/13/2020,1048000
diederik jekel,Beau,2020-12-18,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,12/18/2020,1013000
diederik smit,Op1,2020-07-04,NA,0,m,0,Cabaretier,NA,NA,NA,07/04/2020,992000
diederik van overveld,Beau,2020-12-21,NA,0,m,0,Burger,NA,NA,NA,12/21/2020,840000
dieuwertje blok,Op1,2020-12-04,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,12/04/2020,983000
diggy dex,M,2020-03-31,NA,0,m,0,Muzikant,NA,NA,NA,03/31/2020,2814000
diggy dex,Beau,2020-12-11,NA,0,m,0,Muzikant,NA,NA,NA,12/11/2020,1325000
dilan yesilgoz zegerius,Jinek,2020-11-03,dilan yesilgoz zegerius,0,v,0,Politiek,NA,VVD,Tweede Kamerlid,11/03/2020,887000
dinand woesthoff,Beau,2020-06-16,NA,0,m,0,Muzikant,NA,NA,NA,06/16/2020,759000
dionne abdoelhafiezkha,Op1,2020-08-28,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,08/28/2020,606000
dionne de graaff,Op1,2020-05-02,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,05/02/2020,1263000
dirk beljaarts,Op1,2020-11-11,NA,0,m,0,Bedrijfsleven,NA,NA,NA,11/11/2020,849000
dirk van duijvenbode,Jinek,2021-01-12,NA,0,m,0,Sporter,NA,NA,NA,01/12/2021,987000
dolf jansen,Op1,2020-06-19,NA,0,m,0,Cabaretier,NA,NA,NA,06/19/2020,771000
dolf jansen,Op1,2021-02-15,NA,0,m,0,Cabaretier,NA,NA,NA,02/15/2021,1009000
dolf jansen,Op1,2021-03-12,NA,0,m,0,Cabaretier,NA,NA,NA,03/12/2021,1057000
dolf jansen,Op1,2021-03-08,NA,0,m,0,Cabaretier,NA,NA,NA,03/08/2021,694000
dolf jansen,Beau,2020-12-18,NA,0,m,0,Cabaretier,NA,NA,NA,12/18/2020,1013000
dolf jansen,Jinek,2020-10-26,NA,0,m,0,Cabaretier,NA,NA,NA,10/26/2020,757000
dolf jansen,Jinek,2020-04-06,NA,0,m,0,Cabaretier,NA,NA,NA,04/06/2020,888000
dolf pasker,M,2021-02-09,NA,0,m,0,Burger,NA,NA,NA,02/09/2021,1035000
dominique bekke,Jinek,2021-01-27,NA,0,v,0,Niet-wetenschappelijk expert,NA,NA,NA,01/27/2021,762000
dominique schreinemachers,Op1,2020-06-27,NA,0,v,0,Politie,NA,NA,NA,06/27/2020,912000
dominique van gessel,Op1,2020-07-04,NA,0,v,0,Burger,NA,NA,NA,07/04/2020,992000
don ceder,Op1,2020-06-02,NA,0,m,1,Jurist,NA,NA,NA,06/02/2020,1029000
don ceder,M,2021-01-19,NA,0,m,1,Jurist,NA,NA,NA,01/19/2021,989000
donny roelvink,Op1,2020-07-03,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,07/03/2020,820000
donny van de beek,DWDD,2020-03-26,NA,0,m,0,Sporter,NA,NA,NA,03/26/2020,1808000
doortje smithuijsen,M,2020-04-16,NA,0,v,0,Journalist,NA,NA,NA,04/16/2020,913000
douwe bob,DWDD,2020-03-26,NA,0,m,0,Muzikant,NA,NA,NA,03/26/2020,1808000
douwe bob,DWDD,2020-03-11,NA,0,m,0,Muzikant,NA,NA,NA,03/11/2020,1422000
douwe bob,M,2021-02-11,NA,0,m,0,Muzikant,NA,NA,NA,02/11/2021,897000
douwe bob,M,2020-05-29,NA,0,m,0,Muzikant,NA,NA,NA,05/29/2020,714000
douwe bob,Beau,2020-11-23,NA,0,m,0,Muzikant,NA,NA,NA,11/23/2020,916000
dries roelvink,Op1,2020-07-15,NA,0,m,0,Muzikant,NA,NA,NA,07/15/2020,938000
dries roelvink,Jinek,2020-04-16,NA,0,m,0,Muzikant,NA,NA,NA,04/16/2020,767000
dries van agt,M,2020-06-22,NA,0,m,0,Politiek,NA,CDA,Ex-politicus,06/22/2020,710000
dulce goncalves,Op1,2020-11-18,NA,0,v,0,Burger,NA,NA,NA,11/18/2020,787000
duncan laurence,Vooravond,2020-10-02,NA,0,m,0,Muzikant,NA,NA,NA,10/02/2020,996000
duncan laurence,Vooravond,2020-09-24,NA,0,m,0,Muzikant,NA,NA,NA,09/24/2020,887000
duncan laurence,Beau,2020-05-22,NA,0,m,0,Muzikant,NA,NA,NA,05/22/2020,881000
duncan laurence,Beau,2020-11-16,NA,0,m,0,Muzikant,NA,NA,NA,11/16/2020,975000
duncan stutterheim,Op1,2020-12-10,NA,0,m,0,Bedrijfsleven,NA,NA,NA,12/10/2020,764000
dwight dissels,Vooravond,2021-03-04,NA,0,m,1,Muzikant,NA,NA,NA,03/04/2021,1075000
dwight dissels,Beau,2020-11-18,NA,0,m,1,Muzikant,NA,NA,NA,11/18/2020,627000
dwight dissels,Beau,2020-12-23,NA,0,m,1,Muzikant,NA,NA,NA,12/23/2020,582000
marike stellinga,Op1,2020-10-28,marike stellinga,0,v,0,Journalist,NA,NA,NA,10/28/2020,945000
ed nijpels,Op1,2020-10-30,NA,0,m,0,Politiek,NA,VVD,Ex-politicus,10/30/2020,810000
ed nijpels,Op1,2021-02-22,NA,0,m,0,Politiek,NA,VVD,Ex-politicus,02/22/2021,1043000
ed schildknegt,Op1,2020-07-28,NA,0,m,0,Politie,NA,NA,NA,07/28/2020,946000
edgar koelemeijer,M,2020-11-27,NA,0,m,0,Muzikant,NA,NA,NA,11/27/2020,876000
edgar mulder,Op1,2020-05-29,NA,0,m,0,Politiek,NA,PVV,Tweede Kamerlid,05/29/2020,929000
edith bosch,M,2020-04-14,NA,0,v,0,Sporter,NA,NA,NA,04/14/2020,1366000
edith schippers,Op1,2020-05-14,NA,0,v,0,Bedrijfsleven,NA,NA,NA,05/14/2020,1110000
edo arnoldus,Op1,2020-05-02,NA,1,m,0,Medisch personeel,NA,NA,NA,05/02/2020,1263000
edsilia rombley,Op1,2020-04-21,NA,0,v,1,Muzikant,NA,NA,NA,04/21/2020,1083000
edsilia rombley,Op1,2021-01-11,NA,0,v,1,Muzikant,NA,NA,NA,01/11/2021,1046000
edsilia rombley,DWDD,2020-03-18,NA,0,v,1,Muzikant,NA,NA,NA,03/18/2020,1767000
edsilia rombley,M,2020-12-01,NA,0,v,1,Muzikant,NA,NA,NA,12/01/2020,872000
edsilia rombley,M,2020-07-02,NA,0,v,1,Muzikant,NA,NA,NA,07/02/2020,759000
edsilia rombley,M,2020-05-14,NA,0,v,1,Muzikant,NA,NA,NA,05/14/2020,981000
edsilia rombley,Beau,2020-05-08,NA,0,v,1,Muzikant,NA,NA,NA,05/08/2020,896000
edson da graca,M,2021-02-05,edson da graca,0,m,1,Cabaretier,NA,NA,NA,02/05/2021,929000
edson da graca,M,2021-01-05,edson da graca,0,m,1,Cabaretier,NA,NA,NA,01/05/2021,924000
edson da graca,M,2020-10-30,edson da graca,0,m,1,Cabaretier,NA,NA,NA,10/30/2020,1003000
edson da graca,Vooravond,2020-10-23,edson da graca,0,m,1,Cabaretier,NA,NA,NA,10/23/2020,976000
edson da graca,Vooravond,2020-10-08,edson da graca,0,m,1,Cabaretier,NA,NA,NA,10/08/2020,1034000
