mtype,id,date,publisher
Newspapers,3294521,2021-01-09,Het Financieele Dagblad
Newspapers,3294527,2021-01-09,Het Financieele Dagblad
Newspapers,3292516,2021-02-09,Het Financieele Dagblad
Newspapers,3294569,2021-01-09,Het Financieele Dagblad
Newspapers,3292525,2021-02-08,Het Financieele Dagblad
Newspapers,3292543,2021-02-08,Het Financieele Dagblad
Newspapers,3294597,2021-01-08,Het Financieele Dagblad
Newspapers,3292583,2021-02-06,Het Financieele Dagblad
Newspapers,3294734,2021-01-06,Het Financieele Dagblad
Newspapers,3292732,2021-02-04,Het Financieele Dagblad
Newspapers,3290711,2021-02-27,Het Financieele Dagblad
Newspapers,3290716,2021-02-27,Het Financieele Dagblad
Newspapers,3290719,2021-02-27,Het Financieele Dagblad
Newspapers,3292792,2021-02-03,Het Financieele Dagblad
Newspapers,3290746,2021-02-27,Het Financieele Dagblad
Newspapers,3290783,2021-02-27,Het Financieele Dagblad
Newspapers,3294886,2021-01-03,Het Financieele Dagblad
Newspapers,3294889,2021-01-02,Het Financieele Dagblad
Newspapers,3292848,2021-02-02,Het Financieele Dagblad
Newspapers,3294898,2021-01-02,Het Financieele Dagblad
Newspapers,3294901,2021-01-02,Het Financieele Dagblad
Newspapers,3294902,2021-01-02,Het Financieele Dagblad
Newspapers,3292862,2021-02-02,Het Financieele Dagblad
Newspapers,3292863,2021-02-02,Het Financieele Dagblad
Newspapers,3294914,2021-01-02,Het Financieele Dagblad
Newspapers,3290829,2021-02-26,Het Financieele Dagblad
Newspapers,3290839,2021-02-26,Het Financieele Dagblad
Newspapers,3290845,2021-02-26,Het Financieele Dagblad
Newspapers,3290848,2021-02-26,Het Financieele Dagblad
Newspapers,3290904,2021-02-26,Het Financieele Dagblad
Newspapers,3290910,2021-02-26,Het Financieele Dagblad
Newspapers,3290957,2021-02-25,Het Financieele Dagblad
Newspapers,3290973,2021-02-25,Het Financieele Dagblad
Newspapers,3290981,2021-02-25,Het Financieele Dagblad
Newspapers,3291073,2021-02-24,Het Financieele Dagblad
Newspapers,3295939,2021-03-10,NRC Handelsblad
Newspapers,2764856,2021-02-16,De Telegraaf
Newspapers,3293247,2021-03-08,De Volkskrant
Newspapers,3295344,2021-03-09,De Volkskrant
Newspapers,2865278,2021-02-26,Algemeen Dagblad
Newspapers,2769028,2021-02-22,Algemeen Dagblad
Newspapers,3295367,2021-03-09,De Volkskrant
Newspapers,2767006,2021-02-20,Algemeen Dagblad
Newspapers,3295409,2021-03-09,De Volkskrant
Newspapers,2767048,2021-02-20,Algemeen Dagblad
Newspapers,2865355,2021-02-26,De Volkskrant
Newspapers,3295447,2021-03-09,NRC Handelsblad
Newspapers,2769113,2021-02-22,De Volkskrant
Newspapers,2769114,2021-02-22,De Volkskrant
Newspapers,3295458,2021-03-09,NRC Handelsblad
Newspapers,3285226,2021-03-01,De Volkskrant
Newspapers,3283217,2021-02-26,NRC Handelsblad
Newspapers,3283277,2021-02-26,NRC Handelsblad
Newspapers,3283296,2021-02-27,De Telegraaf
Newspapers,3283300,2021-02-27,De Telegraaf
Newspapers,3295600,2021-03-10,De Telegraaf
Newspapers,2765172,2021-02-16,NRC Handelsblad
Newspapers,3283316,2021-02-27,De Telegraaf
Newspapers,2767246,2021-02-20,NRC Handelsblad
Newspapers,2769302,2021-02-22,NRC Handelsblad
Newspapers,3295639,2021-03-10,De Telegraaf
Newspapers,2767258,2021-02-20,NRC Handelsblad
Newspapers,2769316,2021-02-22,NRC Handelsblad
Newspapers,3289510,2021-03-06,De Telegraaf
Newspapers,3285416,2021-03-02,De Volkskrant
Newspapers,3283369,2021-02-27,De Telegraaf
Newspapers,3297786,2021-03-13,NRC Handelsblad
Newspapers,2765327,2021-02-17,De Telegraaf
Newspapers,3295776,2021-03-10,Algemeen Dagblad
Newspapers,3295780,2021-03-10,Algemeen Dagblad
Newspapers,2769468,2021-02-23,De Telegraaf
Newspapers,3283534,2021-02-27,Algemeen Dagblad
Newspapers,2767450,2021-02-19,De Volkskrant
Newspapers,3297897,2021-03-15,De Telegraaf
Newspapers,3295848,2021-03-10,De Volkskrant
Newspapers,3289716,2021-03-06,Algemeen Dagblad
Newspapers,3283585,2021-02-27,Algemeen Dagblad
Newspapers,3297923,2021-03-15,De Telegraaf
Newspapers,3289743,2021-03-06,Algemeen Dagblad
Newspapers,3283624,2021-02-27,Algemeen Dagblad
Newspapers,3283641,2021-02-27,De Volkskrant
Newspapers,3289796,2021-03-06,De Volkskrant
Newspapers,3289798,2021-03-06,De Volkskrant
Newspapers,3287933,2021-03-05,Algemeen Dagblad
Newspapers,2769621,2021-02-23,Algemeen Dagblad
Newspapers,3295957,2021-03-10,NRC Handelsblad
Newspapers,3283678,2021-02-27,De Volkskrant
Newspapers,3289837,2021-03-06,De Volkskrant
Newspapers,3289839,2021-03-06,De Volkskrant
Newspapers,3283699,2021-02-27,De Volkskrant
Newspapers,3283718,2021-02-27,De Volkskrant
Newspapers,2769672,2021-02-23,Algemeen Dagblad
Newspapers,2863893,2021-02-23,NRC Handelsblad
Newspapers,2863894,2021-02-23,NRC Handelsblad
Newspapers,2863900,2021-02-23,NRC Handelsblad
Newspapers,2765608,2021-02-17,De Volkskrant
Newspapers,2765616,2021-02-17,De Volkskrant
Newspapers,2863936,2021-02-23,NRC Handelsblad
Newspapers,3289918,2021-03-06,NRC Handelsblad
Newspapers,3289926,2021-03-06,NRC Handelsblad
Newspapers,2769767,2021-02-23,De Volkskrant
Newspapers,3289963,2021-03-06,NRC Handelsblad
Newspapers,3285872,2021-03-03,NRC Handelsblad
Newspapers,2765687,2021-02-17,NRC Handelsblad
Newspapers,3298169,2021-03-15,NRC Handelsblad
Newspapers,2765694,2021-02-17,NRC Handelsblad
Newspapers,2765705,2021-02-17,NRC Handelsblad
Newspapers,3283881,2021-02-27,NRC Handelsblad
Newspapers,3287983,2021-03-05,Algemeen Dagblad
Newspapers,3283911,2021-02-27,NRC Handelsblad
Newspapers,3288012,2021-03-05,De Volkskrant
Newspapers,3296273,2021-03-11,Algemeen Dagblad
Newspapers,3296288,2021-03-11,Algemeen Dagblad
Newspapers,3286080,2021-03-04,NRC Handelsblad
Newspapers,3286088,2021-03-04,NRC Handelsblad
Newspapers,3296331,2021-03-11,De Volkskrant
Newspapers,3296359,2021-03-11,De Volkskrant
Newspapers,3286128,2021-03-04,NRC Handelsblad
Newspapers,2864242,2021-02-24,Algemeen Dagblad
Newspapers,2864248,2021-02-24,Algemeen Dagblad
Newspapers,3286186,2021-03-01,Algemeen Dagblad
Newspapers,3296428,2021-03-11,NRC Handelsblad
Newspapers,2864365,2021-02-24,NRC Handelsblad
Newspapers,2864426,2021-02-24,NRC Handelsblad
Newspapers,3286334,2021-03-03,Algemeen Dagblad
Newspapers,3286373,2021-03-01,De Telegraaf
Newspapers,3296615,2021-03-12,De Telegraaf
Newspapers,2864551,2021-02-25,De Telegraaf
Newspapers,2864552,2021-02-25,De Telegraaf
Newspapers,2864554,2021-02-25,De Telegraaf
Newspapers,2766263,2021-02-19,De Telegraaf
Newspapers,3286512,2021-03-04,Algemeen Dagblad
Newspapers,3286527,2021-03-04,Algemeen Dagblad
Newspapers,3296786,2021-03-12,Algemeen Dagblad
Newspapers,3296792,2021-03-12,Algemeen Dagblad
Newspapers,3296793,2021-03-12,Algemeen Dagblad
Newspapers,3296795,2021-03-12,Algemeen Dagblad
Newspapers,2864721,2021-02-25,Algemeen Dagblad
Newspapers,2864734,2021-02-25,Algemeen Dagblad
Newspapers,2864736,2021-02-25,Algemeen Dagblad
Newspapers,3296863,2021-03-12,De Volkskrant
Newspapers,3296867,2021-03-12,De Volkskrant
Newspapers,3296911,2021-03-12,De Volkskrant
Newspapers,2864799,2021-02-25,De Volkskrant
Newspapers,3286698,2021-03-03,De Telegraaf
Newspapers,3296935,2021-03-12,NRC Handelsblad
Newspapers,3294969,2021-03-08,NRC Handelsblad
Newspapers,2864890,2021-02-25,NRC Handelsblad
Newspapers,2766636,2021-02-19,NRC Handelsblad
Newspapers,2766639,2021-02-19,NRC Handelsblad
Newspapers,3295037,2021-03-09,Algemeen Dagblad
Newspapers,3283683,2021-02-27,De Volkskrant
Newspapers,3286917,2021-03-04,De Telegraaf
Newspapers,3295183,2021-03-09,De Telegraaf
Newspapers,2766817,2021-02-20,De Telegraaf
Newspapers,2768894,2021-02-22,De Telegraaf
Newspapers,3297033,2021-03-13,De Telegraaf
Newspapers,3297034,2021-03-13,De Telegraaf
Newspapers,3297086,2021-03-13,De Telegraaf
Newspapers,3293067,2021-03-08,De Telegraaf
Newspapers,3293072,2021-03-08,De Telegraaf
Newspapers,3296970,2021-03-12,NRC Handelsblad
Newspapers,3296978,2021-03-12,NRC Handelsblad
Newspapers,3296979,2021-03-12,NRC Handelsblad
Newspapers,2769046,2021-02-22,Algemeen Dagblad
Newspapers,3297243,2021-03-13,Algemeen Dagblad
Newspapers,3297247,2021-03-13,Algemeen Dagblad
Newspapers,3289691,2021-03-06,Algemeen Dagblad
Newspapers,2769705,2021-02-23,De Volkskrant
Newspapers,2863915,2021-02-23,NRC Handelsblad
Newspapers,2704213,2021-01-18,NRC Handelsblad
Newspapers,2716539,2021-01-22,NRC Handelsblad
Newspapers,3298184,2021-03-15,NRC Handelsblad
Newspapers,3298227,2021-03-15,NRC Handelsblad
Newspapers,3285990,2021-03-04,Trouw
Newspapers,2761730,2021-02-08,NRC Handelsblad
Newspapers,2675725,2021-01-07,Algemeen Dagblad
Newspapers,3286149,2021-03-04,NRC Handelsblad
Newspapers,3286239,2021-03-02,Algemeen Dagblad
Newspapers,3298573,2021-03-16,De Volkskrant
Newspapers,2766094,2021-02-18,Trouw
Newspapers,2766139,2021-02-18,Trouw
Newspapers,3298643,2021-03-16,NRC Handelsblad
Newspapers,3298659,2021-03-16,NRC Handelsblad
Newspapers,2762112,2021-02-09,NRC Handelsblad
Newspapers,3298696,2021-03-16,NRC Handelsblad
Newspapers,2753954,2021-02-02,De Telegraaf
Newspapers,2717091,2021-01-23,Trouw
Newspapers,2762982,2021-02-11,De Volkskrant
Newspapers,2758091,2021-02-06,Trouw
Newspapers,2758096,2021-02-06,Trouw
Newspapers,2762238,2021-02-10,De Telegraaf
Newspapers,2709047,2021-01-19,De Telegraaf
Newspapers,2864709,2021-02-25,Algemeen Dagblad
Newspapers,2766459,2021-02-19,Algemeen Dagblad
Newspapers,2733745,2021-01-26,Trouw
Newspapers,2668230,2021-01-04,De Telegraaf
Newspapers,2672334,2021-01-06,De Telegraaf
Newspapers,2762508,2021-02-10,De Volkskrant
Newspapers,2766665,2021-02-19,NRC Handelsblad
Newspapers,2713434,2021-01-09,De Volkskrant
Newspapers,2762633,2021-02-11,Trouw
Newspapers,3295119,2021-03-09,Trouw
Newspapers,2754482,2021-01-27,De Volkskrant
Newspapers,3295156,2021-03-09,Trouw
Newspapers,2758585,2021-02-06,NRC Handelsblad
Newspapers,3295190,2021-03-09,De Telegraaf
Newspapers,2713560,2021-01-11,De Volkskrant
Newspapers,2758623,2021-02-06,NRC Handelsblad
Newspapers,2713578,2021-01-11,De Volkskrant
Newspapers,2754546,2021-01-28,De Volkskrant
Newspapers,2676726,2021-01-08,De Telegraaf
Newspapers,2763815,2021-02-13,De Telegraaf
Newspapers,2714690,2021-01-14,Trouw
Newspapers,3296427,2021-03-11,NRC Handelsblad
Newspapers,2751707,2021-01-29,NRC Handelsblad
Newspapers,2751753,2021-01-29,NRC Handelsblad
Newspapers,2714985,2021-01-18,Trouw
Newspapers,2764146,2021-02-13,Trouw
Newspapers,2665852,2021-01-02,De Telegraaf
Newspapers,2715056,2021-01-19,Trouw
Newspapers,2764228,2021-02-13,NRC Handelsblad
Newspapers,2715117,2021-01-20,Trouw
Newspapers,2751981,2021-01-30,NRC Handelsblad
Newspapers,2751997,2021-01-30,NRC Handelsblad
Newspapers,2764365,2021-02-15,Trouw
Newspapers,2715251,2021-01-21,NRC Handelsblad
Newspapers,2764453,2021-02-15,De Telegraaf
Newspapers,2763471,2021-02-12,De Volkskrant
Newspapers,2689761,2021-01-13,De Telegraaf
Newspapers,2715364,2021-01-22,Trouw
Newspapers,3292901,2021-03-08,Trouw
Newspapers,3292912,2021-03-08,Trouw
Newspapers,2767632,2021-02-09,De Volkskrant
Newspapers,2764580,2021-02-15,Algemeen Dagblad
Newspapers,3283771,2021-02-27,Trouw
Newspapers,2666300,2021-01-02,Trouw
Newspapers,2666325,2021-01-02,Trouw
Newspapers,2763610,2021-02-12,NRC Handelsblad
Newspapers,3296107,2021-03-11,De Telegraaf
Newspapers,3296108,2021-03-11,De Telegraaf
Newspapers,2715504,2021-01-22,De Telegraaf
Newspapers,2735995,2021-01-26,De Telegraaf
Newspapers,2714494,2021-01-11,Trouw
Newspapers,2678664,2021-01-08,NRC Handelsblad
Newspapers,2727828,2021-01-20,Algemeen Dagblad
Newspapers,2767772,2021-02-09,Trouw
Newspapers,2678682,2021-01-08,NRC Handelsblad
Newspapers,2763690,2021-02-13,De Telegraaf
Newspapers,2755502,2021-02-03,De Volkskrant
Newspapers,3297240,2021-03-13,Algemeen Dagblad
Newspapers,2714597,2021-01-12,Trouw
Newspapers,2715616,2021-01-22,De Volkskrant
Newspapers,2715623,2021-01-22,De Volkskrant
Newspapers,2670573,2021-01-05,De Telegraaf
Newspapers,3297262,2021-03-13,Algemeen Dagblad
Newspapers,2670576,2021-01-05,De Telegraaf
Newspapers,2762761,2021-02-11,De Telegraaf
Newspapers,2736148,2021-01-26,NRC Handelsblad
Newspapers,3293233,2021-03-08,De Volkskrant
Newspapers,2699319,2021-01-18,De Telegraaf
Newspapers,2715715,2021-01-09,Algemeen Dagblad
Newspapers,2746464,2021-01-29,De Telegraaf
Newspapers,2754680,2021-01-27,Algemeen Dagblad
Newspapers,2732172,2021-01-25,De Telegraaf
Newspapers,2754708,2021-01-27,Algemeen Dagblad
Newspapers,2762902,2021-02-11,Algemeen Dagblad
Newspapers,3297467,2021-03-13,Trouw
Newspapers,3295436,2021-03-09,NRC Handelsblad
Newspapers,2762966,2021-02-11,De Volkskrant
Newspapers,3297509,2021-03-13,Trouw
Newspapers,3289347,2021-03-06,Trouw
Newspapers,2756881,2021-02-05,Algemeen Dagblad
Newspapers,3295503,2021-03-10,Trouw
Newspapers,2670873,2021-01-05,De Volkskrant
Newspapers,3285295,2021-03-02,De Volkskrant
Newspapers,2715952,2021-01-12,Algemeen Dagblad
Newspapers,2763061,2021-02-11,NRC Handelsblad
Newspapers,3289403,2021-03-06,Trouw
Newspapers,3283261,2021-02-26,NRC Handelsblad
Newspapers,2765130,2021-02-16,De Volkskrant
Newspapers,2756942,2021-02-05,De Volkskrant
Newspapers,2756948,2021-02-05,De Volkskrant
Newspapers,3285337,2021-03-01,Trouw
Newspapers,2716013,2021-01-13,Algemeen Dagblad
Newspapers,3289455,2021-03-06,Trouw
Newspapers,2765168,2021-02-16,NRC Handelsblad
Newspapers,2716076,2021-01-14,Algemeen Dagblad
Newspapers,2716122,2021-01-14,Algemeen Dagblad
Newspapers,2769391,2021-02-23,Trouw
Newspapers,2765299,2021-02-17,Trouw
Newspapers,2755061,2021-01-30,De Volkskrant
Newspapers,3297840,2021-03-15,Trouw
Newspapers,2716215,2021-01-15,Algemeen Dagblad
Newspapers,3297847,2021-03-15,Trouw
Newspapers,2755129,2021-02-01,Trouw
Newspapers,3285575,2021-03-03,Trouw
Newspapers,2683466,2021-01-11,De Telegraaf
Newspapers,2683469,2021-01-11,De Telegraaf
Newspapers,2683476,2021-01-11,De Telegraaf
Newspapers,2714208,2021-01-20,De Volkskrant
Newspapers,3297911,2021-03-15,De Telegraaf
Newspapers,2714231,2021-01-20,De Volkskrant
Newspapers,3287674,2021-03-05,Trouw
Newspapers,2763396,2021-02-12,Algemeen Dagblad
Newspapers,2765477,2021-02-17,De Telegraaf
Newspapers,2714286,2021-01-21,De Volkskrant
Newspapers,3287732,2021-03-05,Trouw
Newspapers,3285734,2021-03-04,De Volkskrant
Newspapers,2696633,2021-01-16,NRC Handelsblad
Newspapers,2762173,2021-02-10,Trouw
Newspapers,2696642,2021-01-16,NRC Handelsblad
Newspapers,2745817,2021-01-28,NRC Handelsblad
Newspapers,2713056,2021-01-21,De Telegraaf
Newspapers,2745838,2021-01-28,NRC Handelsblad
Newspapers,2713090,2021-01-21,De Telegraaf
Newspapers,2762245,2021-02-10,De Telegraaf
Newspapers,2696714,2021-01-16,NRC Handelsblad
Newspapers,2672187,2021-01-05,NRC Handelsblad
Newspapers,2672222,2021-01-05,NRC Handelsblad
Newspapers,2754144,2021-02-02,NRC Handelsblad
Newspapers,2713193,2021-01-21,De Telegraaf
Newspapers,2713198,2021-01-21,De Telegraaf
Newspapers,3286636,2021-03-02,De Telegraaf
Newspapers,2713203,2021-01-21,De Telegraaf
Newspapers,2713204,2021-01-21,De Telegraaf
Newspapers,2762360,2021-02-10,De Telegraaf
Newspapers,2713212,2021-01-21,De Telegraaf
Newspapers,2754182,2021-02-02,NRC Handelsblad
Newspapers,2762383,2021-02-10,De Telegraaf
Newspapers,2754221,2021-02-03,De Telegraaf
Newspapers,2672325,2021-01-06,De Telegraaf
Newspapers,3286741,2021-03-03,De Telegraaf
Newspapers,2754263,2021-02-03,De Telegraaf
Newspapers,2672349,2021-01-06,De Telegraaf
Newspapers,2762484,2021-02-10,De Volkskrant
Newspapers,2672373,2021-01-06,De Telegraaf
Newspapers,2754347,2021-02-03,De Telegraaf
Newspapers,2754359,2021-02-03,De Telegraaf
Newspapers,2762558,2021-02-10,NRC Handelsblad
Newspapers,3286849,2021-03-03,De Telegraaf
Newspapers,2754376,2021-01-27,Trouw
Newspapers,2762571,2021-02-10,NRC Handelsblad
Newspapers,2762573,2021-02-10,NRC Handelsblad
Newspapers,3295057,2021-03-09,Algemeen Dagblad
Newspapers,2672469,2021-01-06,De Telegraaf
Newspapers,2762582,2021-02-10,NRC Handelsblad
Newspapers,2672476,2021-01-06,De Telegraaf
Newspapers,3286872,2021-03-04,De Telegraaf
Newspapers,2672480,2021-01-06,De Telegraaf
Newspapers,3295073,2021-03-09,Algemeen Dagblad
Newspapers,2713447,2021-01-09,De Volkskrant
Newspapers,3295095,2021-03-09,Algemeen Dagblad
Newspapers,2762623,2021-02-10,NRC Handelsblad
Newspapers,3295122,2021-03-09,Trouw
Newspapers,2672534,2021-01-06,Algemeen Dagblad
Newspapers,2754471,2021-01-27,De Volkskrant
Newspapers,2754483,2021-01-27,De Volkskrant
Newspapers,3295154,2021-03-09,Trouw
Newspapers,3295160,2021-03-09,Trouw
Newspapers,2754492,2021-01-27,De Volkskrant
Newspapers,2713553,2021-01-11,De Volkskrant
Newspapers,2713557,2021-01-11,De Volkskrant
Newspapers,2754524,2021-01-27,De Volkskrant
Newspapers,2672609,2021-01-06,De Volkskrant
Newspapers,2762722,2021-02-11,De Telegraaf
Newspapers,2713572,2021-01-11,De Volkskrant
Newspapers,2762725,2021-02-11,De Telegraaf
Newspapers,3287013,2021-03-04,De Telegraaf
Newspapers,2713585,2021-01-11,De Volkskrant
Newspapers,2672626,2021-01-06,De Volkskrant
Newspapers,3287025,2021-03-04,De Telegraaf
Newspapers,2756655,2021-02-05,Trouw
Newspapers,2715712,2021-01-09,Algemeen Dagblad
Newspapers,2756684,2021-02-05,De Telegraaf
Newspapers,2732115,2021-01-25,Trouw
Newspapers,2715740,2021-01-09,Algemeen Dagblad
Newspapers,2764898,2021-02-16,De Telegraaf
Newspapers,2732147,2021-01-25,Trouw
Newspapers,2756724,2021-02-05,De Telegraaf
Newspapers,2674850,2021-01-06,NRC Handelsblad
Newspapers,2713934,2021-01-16,De Volkskrant
Newspapers,2713939,2021-01-16,De Volkskrant
Newspapers,2754920,2021-01-30,Trouw
Newspapers,2763113,2021-02-11,NRC Handelsblad
Newspapers,2713976,2021-01-16,De Volkskrant
Newspapers,2763133,2021-02-12,Trouw
Newspapers,2754971,2021-01-29,De Volkskrant
Newspapers,3295646,2021-03-10,De Telegraaf
Newspapers,2763179,2021-02-12,Trouw
Newspapers,2763210,2021-02-12,De Telegraaf
Newspapers,2714060,2021-01-18,De Volkskrant
Newspapers,2763236,2021-02-12,De Telegraaf
Newspapers,3295720,2021-03-10,De Telegraaf
Newspapers,2714090,2021-01-18,De Volkskrant
Newspapers,2755056,2021-01-30,De Volkskrant
Newspapers,2714097,2021-01-18,De Volkskrant
Newspapers,2755062,2021-01-30,De Volkskrant
Newspapers,2689531,2021-01-12,NRC Handelsblad
Newspapers,2755070,2021-01-30,Trouw
Newspapers,2689534,2021-01-12,NRC Handelsblad
Newspapers,3295743,2021-03-10,De Telegraaf
Newspapers,2763280,2021-02-12,De Telegraaf
Newspapers,2689560,2021-01-12,NRC Handelsblad
Newspapers,2714148,2021-01-19,De Volkskrant
Newspapers,2714149,2021-01-19,De Volkskrant
Newspapers,2755113,2021-01-30,Trouw
Newspapers,2714186,2021-01-19,De Volkskrant
Newspapers,2755147,2021-02-01,Trouw
Newspapers,2689623,2021-01-13,De Telegraaf
Newspapers,2689626,2021-01-13,De Telegraaf
Newspapers,2763371,2021-02-12,De Telegraaf
Newspapers,2763375,2021-02-12,De Telegraaf
Newspapers,2714235,2021-01-20,De Volkskrant
Newspapers,2714240,2021-01-20,De Volkskrant
Newspapers,3287695,2021-03-05,Trouw
Newspapers,3287720,2021-03-05,Trouw
Newspapers,3287735,2021-03-05,Trouw
Newspapers,2689740,2021-01-13,De Telegraaf
Newspapers,3295954,2021-03-10,NRC Handelsblad
Newspapers,2763478,2021-02-12,De Volkskrant
Newspapers,2763487,2021-02-12,De Volkskrant
Newspapers,3295989,2021-03-10,NRC Handelsblad
Newspapers,3295991,2021-03-10,NRC Handelsblad
Newspapers,2714387,2021-01-09,Trouw
Newspapers,2763552,2021-02-12,NRC Handelsblad
Newspapers,2755363,2021-02-01,De Volkskrant
Newspapers,2763557,2021-02-12,NRC Handelsblad
Newspapers,2755368,2021-02-01,De Volkskrant
Newspapers,2763573,2021-02-12,NRC Handelsblad
Newspapers,2714423,2021-01-09,Trouw
Newspapers,3296070,2021-03-11,Trouw
Newspapers,2714440,2021-01-09,Trouw
Newspapers,2763629,2021-02-12,NRC Handelsblad
Newspapers,3296111,2021-03-11,De Telegraaf
Newspapers,2755455,2021-02-02,De Volkskrant
Newspapers,2714501,2021-01-11,Trouw
Newspapers,2755512,2021-02-03,De Volkskrant
Newspapers,2755528,2021-02-03,De Volkskrant
Newspapers,2755532,2021-02-03,De Volkskrant
Newspapers,3296217,2021-03-11,De Telegraaf
Newspapers,2755555,2021-01-29,Algemeen Dagblad
Newspapers,2755585,2021-01-29,Algemeen Dagblad
Newspapers,3288064,2021-03-05,De Volkskrant
Newspapers,2714663,2021-01-13,Trouw
Newspapers,2714672,2021-01-13,Trouw
Newspapers,3296334,2021-03-11,De Volkskrant
Newspapers,2714707,2021-01-14,Trouw
Newspapers,2763870,2021-02-13,Algemeen Dagblad
Newspapers,2763902,2021-02-13,Algemeen Dagblad
Newspapers,2714772,2021-01-15,Trouw
Newspapers,2714777,2021-01-15,Trouw
Newspapers,2714784,2021-01-15,Trouw
Newspapers,2755754,2021-02-01,Algemeen Dagblad
Newspapers,2714847,2021-01-16,Trouw
Newspapers,2714851,2021-01-16,Trouw
Newspapers,2764003,2021-02-13,De Volkskrant
Newspapers,2755866,2021-02-02,Algemeen Dagblad
Newspapers,2714914,2021-01-16,Trouw
Newspapers,3296587,2021-03-12,Trouw
Newspapers,2755920,2021-02-03,Algemeen Dagblad
Newspapers,3296602,2021-03-12,De Telegraaf
Newspapers,3296640,2021-03-12,De Telegraaf
Newspapers,2715045,2021-01-19,Trouw
Newspapers,2715049,2021-01-19,Trouw
Newspapers,2756046,2021-02-03,NRC Handelsblad
Newspapers,2764239,2021-02-13,NRC Handelsblad
Newspapers,2715103,2021-01-19,Trouw
Newspapers,2764257,2021-02-13,NRC Handelsblad
Newspapers,2764350,2021-02-13,NRC Handelsblad
Newspapers,2715225,2021-01-21,Trouw
Newspapers,2756189,2021-02-04,De Telegraaf
Newspapers,3296862,2021-03-12,De Volkskrant
Newspapers,2666093,2021-01-02,Algemeen Dagblad
Newspapers,2715245,2021-01-21,NRC Handelsblad
