iisID,wave,start_date,end_date,duration_min,progress,A1,A1_not,A1_vote,A2,A2_otherparty,order_A2,A3,order_A3,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,order_B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,H1,H2,H7,H7a,H7b,H8,H9,H10,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I2_1,I2_2,I2_3,I2_4,I2_5,I2_6,I2_7,I2_8,I2_9,I2_10,I2_11,I2_12,I2_13,I2_other,I3_17,I3_1,I3_2,I3_3,I3_4,I3_5,I3_6,I3_7,I3_8,I3_9,I3_10,I3_11,I3_12,I3_13,I3_14,I3_15,I3_other,I4_1,I4_2,I4_3,I4_4,I4_5,I4_6,I4_7,I4_8,I4_15,I4_other_blogs,I4_other_sites,I5_1,I5_2,I5_3,I5_4,I5_5,I5_6,I5_7,I5_8,I5_9,I5_10,I5_11,I5_other,I6_1,I6_2,I6_3,I6_4,I6_5,I6_6,I6_other,I7_1,I7_2,I7_12,I7_3,I7_4,I7_5,I7_6,I7_7,I7_8,I7_9,I7_11,I7_other
112001348854,wave 1,2021-02-02T18:11:05Z,2021-02-02T18:18:15Z,7.17,100,1,NA,Democratisch recht,3,NA,11|3|5|13|2|6|12|10|8|4|9|7|1|14|15|16,1|3|7|12|0|0|0,7|1|13|8|4|12|9|2|3|5|6|10|11,1,3,7,12,0,0,0,2,1,2,1,2,1,2,1,2,1,2,2,1,10|6|13|8|4|7|11|3|5|2|12|1|9,4,999,6,999,0,999,6,999,0,999,6,5,999,2,3,2,0,5,Er zijn meerdere bepalende zaken te noemen,Zie vorig antwoord,Handhaven democratie,1,6,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001349291,wave 1,2021-02-03T14:35:02Z,2021-02-03T14:47:35Z,12.55,100,1,NA,NA,999,NA,10|2|11|5|12|13|1|6|8|4|3|9|7|14|15|16,1|9|12|0|0|0|0,4|1|5|6|3|10|8|7|9|13|2|12|11,1,9,12,0,0,0,0,2,2,1,999,2,2,1,999,3,1,2,3,999,4|11|3|12|10|7|8|2|1|5|13|6|9,8,4,999,999,3,3,999,999,8,999,6,8,999,2,3,1,0,0,NA,NA,NA,7,5,1,5,6,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA
112001350021,wave 1,2021-02-07T16:33:36Z,2021-02-07T16:42:34Z,8.97,100,1,NA,Belangrijk om stem te laten horen,12,NA,8|3|7|11|1|6|2|4|12|13|10|5|9|14|15|16,1|2|9|12|0|0|0,12|9|13|2|4|1|6|8|11|3|7|5|10,1,2,9,12,0,0,0,2,1,2,1,3,2,2,1,3,2,2,3,1,9|12|11|3|4|13|8|2|6|10|7|5|1,7,999,2,999,4,2,5,999,5,6,7,8,999,2,3,1,0,0,Stemrecht voor vrouwen,Willem van Oranje,Minder immigranten,7,7,7,7,7,0,0,7,0,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
112001350112,wave 1,2021-02-03T08:50:03Z,2021-02-03T08:58:41Z,8.63,100,998,NA,NA,1,NA,2|11|8|9|13|5|12|3|1|6|4|10|7|14|15|16,1|13|0|0|0|0|0,4|7|3|9|13|10|2|1|12|11|8|5|6,1,13,0,0,0,0,0,2,1,2,2,2,3,2,1,2,1,3,3,1,7|10|12|5|3|9|13|4|8|11|1|6|2,8,999,5,0,0,6,5,999,2,999,2,5,999,1,3,1,1,7,geen idee,geen idee,meer respect voor elkaar,7,4,1,1,1,0,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
112001351304,wave 1,2021-02-02T17:34:59Z,2021-02-02T18:00:09Z,25.15,100,1,NA,Omdat het een plicht is,9,NA,2|12|8|3|1|11|5|4|6|9|7|13|10|14|15|16,9|11|0|0|0|0|0,2|1|5|13|11|3|10|9|7|4|8|6|12,9,11,0,0,0,0,0,2,1,2,1,1,1,1,1,2,1,2,2,999,4|12|2|3|10|8|11|6|9|7|13|1|5,7,999,7,999,999,999,999,999,6,999,7,7,999,2,3,1,5,7,Tweede wereld oorlog,Willem drees,Nederland drugs vrij en werk voor iedereen,6,0,6,4,1,2,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen van deze voor politieke items,NA,NA,NA,NA,NA,1,Nee niet gebruikt,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
112001351413,wave 1,2021-02-03T10:41:54Z,2021-02-03T11:04:42Z,22.8,100,1,NA,mijn grootste grondrecht,6,NA,1|12|5|7|11|4|13|3|2|8|9|6|10|14|15|16,6|7|8|11|0|0|0,7|13|2|8|12|10|1|3|4|5|6|9|11,6,7,8,11,0,0,0,3,1,2,1,1,2,3,1,1,1,2,3,1,11|5|13|7|3|2|9|12|4|10|6|1|8,5,999,5,999,999,9,8,999,999,999,6,2,999,2,3,1,0,1,De tweede Wereldoorlog,Drees,Een leven zonder armoede,5,0,7,7,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001352532,wave 1,2021-02-03T10:46:11Z,2021-02-03T10:57:00Z,10.82,100,1,NA,daar is ooit voor gestreden dat is mijn burgerrecht,999,NA,10|9|7|8|1|4|3|2|12|5|13|11|6|14|15|16,10|11|0|0|0|0|0,3|11|9|10|13|6|5|7|12|4|1|8|2,10,11,0,0,0,0,0,1,1,1,1,3,2,2,1,2,1,1,3,1,2|11|6|5|3|1|10|12|7|8|13|4|9,999,999,999,999,0,3,4,999,3,999,999,9,999,1,3,1,1,1,weet niet,diverse,dat we weer dat nuchtere volk worden,5,5,3,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001353551,wave 1,2021-02-02T18:29:13Z,2021-02-02T18:38:53Z,9.67,100,1,NA,Als je niet gaat stemmen heb je geen recht van spreken,999,NA,8|1|10|3|4|5|6|11|13|2|9|12|7|14|15|16,5|11|0|0|0|0|0,10|5|2|12|7|9|1|3|8|11|13|4|6,5,11,0,0,0,0,0,2,1,1,1,1,2,2,1,1,1,2,2,1,1|7|5|6|3|12|2|10|9|4|8|13|11,3,999,999,999,999,4,4,999,999,999,5,3,999,2,2,1,1,1,Watersnoodramp,Pim Fortuyn,Terug naar het normale leven,5,5,1,5,0,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Niet,1,1,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001353715,wave 1,2021-02-02T17:56:22Z,2021-02-02T18:04:22Z,8,100,1,NA,Invloed,1,NA,12|5|1|13|8|9|11|4|3|7|10|2|6|14|15|16,1|6|0|0|0|0|0,12|7|6|13|1|4|3|10|5|2|11|9|8,1,6,0,0,0,0,0,2,1,1,2,2,2,1,999,2,1,1,3,1,1|2|3|10|8|11|7|6|13|9|12|4|5,8,999,999,2,0,5,999,999,0,999,999,5,999,2,2,1,2,3,Tweede wereld oorlog,Willem van oranje,Gezonde ontwikkeling met de natuur,7,6,5,6,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001354089,wave 1,2021-02-02T18:42:45Z,2021-02-02T18:53:20Z,10.57,100,1,NA,Democratisch Recht,3,NA,12|13|8|6|10|7|5|9|1|2|11|4|3|14|15|16,3|6|7|11|0|0|0,9|4|5|3|6|10|12|8|11|2|1|7|13,3,6,7,11,0,0,0,1,2,3,1,1,2,2,1,2,1,1,2,1,9|12|4|11|10|2|8|5|6|13|1|7|3,999,5,10,999,999,8,7,999,0,999,999,4,999,3,3,1,0,0,Tweede Wereldoorlog,Thorbecke,een geintegreerde en vreedzame samenleving,7,3,3,3,0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001355262,wave 1,2021-02-02T17:53:13Z,2021-02-02T17:59:58Z,6.73,100,1,NA,Vind ik belangrijk,12,NA,1|4|2|11|8|3|5|9|7|10|12|6|13|14|15|16,3|12|0|0|0|0|0,11|2|6|13|3|12|1|8|5|7|9|10|4,3,12,0,0,0,0,0,999,999,999,999,999,999,999,999,999,999,999,1,999,11|6|5|3|12|10|13|2|9|1|4|8|7,999,999,999,999,999,999,999,999,999,999,999,999,999,2,2,1,0,0,Tweede wereld ootlog,Geen idee,Minder agressie,7,7,3,3,4,0,4,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001355344,wave 1,2021-02-08T13:58:18Z,2021-02-09T20:45:03Z,1846.75,100,1,NA,niet stemmen is ook geen commentaar,12,NA,1|2|3|7|4|9|6|11|13|8|5|10|12|14|15|16,2|6|7|12|0|0|0,10|1|13|9|11|6|4|12|8|2|7|5|3,2,6,7,12,0,0,0,2,2,2,1,1,2,2,2,1,1,2,2,2,10|7|1|9|4|12|5|3|6|11|13|2|8,5,5,5,999,999,4,5,4,999,999,4,6,5,2,2,1,2,4,dat Nederland een democratjie werd,Napoleon,eerlijke en gelijkwaardige Nederlanders die zich voegen bij de democratie,6,6,0,0,0,0,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,de gelderlander,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001357146,wave 1,2021-02-02T17:45:15Z,2021-02-02T17:56:09Z,10.9,100,1,NA,Van dit recht heb ik altijd gebruik gemaakt en blijf dit doen,2,NA,10|3|2|9|4|12|11|13|1|8|5|6|7|14|15|16,1|2|10|12|0|0|0,9|3|1|12|2|7|6|13|10|8|4|11|5,1,2,10,12,0,0,0,3,3,2,2,2,3,2,1,3,2,2,3,1,2|9|7|10|1|5|3|6|13|11|12|4|8,8,9,7,4,1,6,6,999,1,9,7,9,999,2,3,1,2,1,Sociale zekerheid,Weet niet,Kansen voor iedereen ongeacht afkomst kleur en gender,5,6,2,3,3,0,1,0,0,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001359139,wave 1,2021-02-06T16:31:45Z,2021-02-06T16:45:01Z,13.27,100,1,NA,Dat ben ik zo gewend,12,NA,1|12|9|10|11|5|8|4|6|13|7|3|2|14|15|16,1|12|0|0|0|0|0,8|7|13|10|12|9|3|4|5|2|11|6|1,1,12,0,0,0,0,0,2,1,2,1,1,2,2,1,2,1,2,3,1,2|6|7|12|5|4|9|3|10|13|8|11|1,6,999,5,999,999,2,4,999,5,999,3,8,999,2,2,1,0,0,Het stichten van die staat,Willem van Oranje,meer eenheid meer verdraagzaamheid en een sterke positie in Europa en de Wereld,7,4,0,1,0,0,4,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001359166,wave 1,2021-02-02T20:41:24Z,2021-02-02T20:48:23Z,6.98,100,1,NA,Recht en plicht,12,NA,13|10|7|6|9|2|8|4|12|11|5|1|3|14|15|16,1|12|0|0|0|0|0,3|12|5|1|6|7|2|9|4|10|8|11|13,1,12,0,0,0,0,0,3,1,1,3,3,1,3,1,3,1,1,3,1,2|3|4|6|8|12|11|7|1|5|13|10|9,5,999,999,0,0,999,3,999,2,999,999,5,999,3,3,1,10,0,Corona en geweld,Geen,Weg cirona,4,4,0,4,0,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
112001359402,wave 1,2021-02-04T11:07:35Z,2021-02-04T11:24:54Z,17.32,100,0,Geen zin,NA,999,NA,12|4|1|7|2|6|13|9|5|11|3|10|8|14|15|16,8|13|0|0|0|0|0,8|6|10|3|9|2|1|4|5|12|13|11|7,8,13,0,0,0,0,0,999,2,999,2,999,2,999,999,2,999,1,3,999,3|13|8|12|6|9|7|2|5|4|10|11|1,999,5,999,5,999,7,999,999,7,999,999,5,999,1,3,2,7,6,Geen idee,Geen idee,Geen idee,4,2,1,1,2,2,3,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
112001361815,wave 1,2021-02-02T17:26:19Z,2021-02-02T17:32:45Z,6.43,100,1,NA,Burgerplicht,3,NA,11|13|8|2|1|7|4|12|3|9|6|10|5|14|15|16,2|3|7|11|12|0|0,2|13|9|4|12|1|11|5|6|8|3|10|7,2,3,7,11,12,0,0,1,2,2,1,1,2,2,1,2,999,3,3,1,10|7|6|4|12|13|11|1|3|9|8|2|5,999,8,7,999,999,5,6,999,1,999,4,6,999,2,3,1,0,4,Vervanging en polarisering,Drees,Meer voor elkaar zorgen,6,4,2,1,0,0,5,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
112001362134,wave 1,2021-02-03T11:26:05Z,2021-02-03T11:34:04Z,7.97,100,998,NA,NA,999,NA,12|8|1|10|11|13|4|2|7|3|5|9|6|14|15|16,3|6|9|12|0|0|0,5|10|6|7|4|13|1|3|9|11|2|12|8,3,6,9,12,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,1,2|8|1|7|9|11|4|6|5|10|3|12|13,999,999,999,999,999,999,999,999,999,999,999,6,999,2,2,3,0,0,Tweede Wereldoorlog,Geen idee,Strengere straffen grenzen sluiten en oplossen woningnood,7,7,0,7,7,0,2,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Geen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001362425,wave 1,2021-02-02T17:46:53Z,2021-02-02T17:51:23Z,4.5,100,1,NA,Van huis uit meegekregen,8,NA,12|7|13|9|10|11|3|2|8|6|1|5|4|14|15|16,6|7|8|0|0|0|0,2|12|5|8|11|4|7|10|13|1|9|6|3,6,7,8,0,0,0,0,2,999,2,999,999,1,2,1,999,999,1,3,999,4|7|5|9|10|3|1|2|8|6|13|12|11,5,999,6,999,999,999,9,999,999,999,999,6,999,2,2,1,1,1,Tweede wereld oorlog,Den Uyl,Minder groot verschil tussen arm en rijk,7,0,0,0,5,0,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001364472,wave 1,2021-02-02T19:43:52Z,2021-02-02T19:59:29Z,15.6,100,1,NA,om van mijn democratisch recht gebruik te maken,3,NA,2|10|5|13|11|8|4|7|9|1|6|12|3|14|15|16,1|3|7|12|0|0|0,9|8|7|6|11|2|1|4|12|3|5|10|13,1,3,7,12,0,0,0,2,2,3,2,1,1,3,1,1,1,2,3,1,1|8|3|7|13|11|6|2|9|12|5|4|10,5,7,8,5,999,999,7,999,999,999,5,7,999,3,3,1,1,2,invoering van de constitutionele  monarchie,Thorbecke,vreedzame samenleving met alle inwoners en invoering van de Europese klimaatmaatregelen,7,7,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001365146,wave 1,2021-02-03T08:20:15Z,2021-02-03T08:30:45Z,10.5,76,1,NA,voel mij moreel verplicht om te stemmen,12,NA,4|3|12|5|1|2|6|11|10|8|7|9|13|14|15|16,1|3|7|12|0|0|0,10|7|5|11|12|3|6|1|8|4|13|2|9,1,3,7,12,0,0,0,3,3,2,1,2,2,2,2,2,1,1,3,2,2|6|5|8|10|12|4|13|11|7|9|3|1,4,5,3,999,1,4,4,6,3,999,999,9,6,2,2,1,2,1,riooleringssysteem,Willem van Oranje,veel meer verdraagszaamheid,6,6,5,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Blendle,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001365346,wave 1,2021-02-03T15:11:06Z,2021-02-04T10:58:48Z,1187.7,72,1,NA,Ik een mening vandaar,6,NA,12|8|6|4|7|2|5|13|11|1|9|3|10|14|15|16,3|6|7|8|11|0|0,12|10|2|13|4|6|9|11|8|3|5|7|1,3,6,7,8,11,0,0,3,2,2,1,999,2,2,1,3,999,2,3,1,5|4|3|8|6|11|13|2|12|9|10|7|1,1,6,7,999,0,6,6,999,3,999,8,3,999,2,3,1,5,6,De bezetting door Napoleon,Drees,Verdwijnen van Rutte,7,4,0,7,7,7,0,7,0,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
112001365900,wave 1,2021-02-03T11:32:16Z,2021-02-03T11:41:16Z,9,100,1,NA,Wil mijn stem niet verloren laten gaan,1,NA,1|6|4|11|12|2|5|10|3|8|7|13|9|14|15|16,1|12|0|0|0|0|0,11|12|1|10|6|8|2|13|5|4|3|9|7,1,12,0,0,0,0,0,2,1,1,2,2,2,2,1,3,2,2,3,1,13|10|3|1|4|11|6|9|2|7|8|5|12,7,999,999,6,6,2,5,999,2,6,7,8,999,3,3,1,0,2,het coronaverhaal,Dries van Agt,Geen veertig partijen maar een landsbestuur van drie grote partijen,5,4,5,2,0,0,2,0,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001368749,wave 1,2021-02-02T18:32:40Z,2021-02-02T18:41:11Z,8.52,100,1,NA,Omdat ik dat belangrijk vind,999,NA,11|9|12|5|6|2|8|13|3|4|1|7|10|14|15|16,1|12|0|0|0|0|0,7|11|9|3|4|13|8|5|12|6|1|10|2,1,12,0,0,0,0,0,2,999,2,2,3,2,2,999,2,999,2,3,1,9|7|12|6|1|11|13|4|5|3|2|8|10,6,999,7,4,2,6,7,999,3,999,7,8,999,2,2,2,1,2,Tweede wereld oorlog,Prinses Beatrix,Positiviteit,7,6,4,7,2,7,2,7,7,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen,NA,NA,NA,NA,NA,1,Geen,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,Lokale dagblad
112001371380,wave 1,2021-02-03T10:47:03Z,2021-02-03T10:57:03Z,9.98,100,1,NA,Omdat ik invloed wil hebben op wat er in Nederland te gebeuren staat en reeds aan de gang is,2,NA,1|2|10|5|11|9|8|13|6|4|3|7|12|14|15|16,1|2|12|0|0|0|0,6|5|13|11|10|2|9|7|3|4|12|8|1,1,2,12,0,0,0,0,2,2,1,999,1,1,999,2,2,999,999,3,999,9|11|6|5|13|3|4|8|12|1|10|2|7,8,9,999,999,999,999,999,7,1,999,999,10,999,2,2,2,3,6,De wereldoorlogen een en twee,Geen specifiek iemand,Dat we een respectvolle samenleving hebben en er geen armoede is,5,1,0,7,1,1,2,0,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112001374529,wave 1,2021-02-03T09:45:23Z,2021-02-03T09:54:17Z,8.88,100,1,NA,voel mij verplicht om van mijn recht gebruik te maken en heb een duidelijke mening,12,NA,1|5|3|13|7|4|8|11|2|9|12|10|6|14|15|16,1|2|12|0|0|0|0,8|11|9|13|3|7|1|4|2|12|6|10|5,1,2,12,0,0,0,0,3,2,2,2,3,1,2,2,2,2,3,3,1,11|13|8|5|2|10|9|7|4|1|3|6|12,7,8,5,4,1,999,5,3,2,8,3,9,999,2,3,1,0,5,tweede wereld oorlog,Dhr Drees aow,minder verdeeldheid en meer respect voor een andere mening,7,5,4,7,3,0,1,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,nos.nl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen bezocht,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
